"iso3","year","value"
"BFA",1994,48
"BFA",1998,49.9
"BFA",2003,43.3
"BFA",2009,39.8
"BFA",2014,35.3
"BFA",2018,43
"BFA",2021,37.4
"BGD",1983,25.9
"BGD",1985,26.9
"BGD",1988,28.8
"BGD",1991,27.6
"BGD",1995,32.9
"BGD",2000,33.4
"BGD",2005,33.2
"BGD",2010,32.1
"BGD",2016,32.4
"BGD",2022,30.9
"BGR",1989,23.4
"BGR",1992,30.7
"BGR",1994,24.3
"BGR",1995,32.8
"BGR",1997,26.4
"BGR",2001,32.7
"BGR",2003,28.9
"BGR",2006,35.7
"BGR",2007,36.1
"BGR",2008,33.6
"BGR",2009,33.8
"BGR",2010,35.7
"BGR",2011,34.3
"BGR",2012,36
"BGR",2013,36.6
"BGR",2014,37.4
"BGR",2015,38.6
"BGR",2016,40.6
"BGR",2017,40.4
"BGR",2018,41.3
"BGR",2019,40.3
"BGR",2020,40.5
"BGR",2021,39
"BGR",2022,38.2
"BGR",2023,39.5
"BIH",2001,30
"BIH",2004,34
"BIH",2007,33.1
"BIH",2011,33
"BLR",1993,21.6
"BLR",1995,28.7
"BLR",1998,32
"BLR",1999,31.7
"BLR",2000,31.2
"BLR",2001,30.6
"BLR",2002,30.3
"BLR",2003,28.8
"BLR",2004,26.5
"BLR",2005,27.6
"BLR",2006,28.3
"BLR",2007,29.6
"BLR",2008,27.8
"BLR",2009,27.7
"BLR",2010,28.6
"BLR",2011,27.2
"BLR",2012,26.5
"BLR",2013,26.6
"BLR",2014,27.2
"BLR",2015,25.6
"BLR",2016,25.3
"BLR",2017,25.4
"BLR",2018,25.2
"BLR",2019,25.3
"BLR",2020,24.4
"BLZ",1993,60.2
"BLZ",1994,60.9
"BLZ",1995,57.5
"BLZ",1996,56.6
"BLZ",1997,60.4
"BLZ",1998,54.9
"BLZ",1999,53.2
"BLZ",2018,39.9
"BOL",1990,42
"BOL",1992,49.1
"BOL",1997,58.1
"BOL",1999,58
"BOL",2000,61.6
"BOL",2001,57.4
"BOL",2002,59.3
"BOL",2004,55
"BOL",2005,58.5
"BOL",2006,56.7
"BOL",2007,54.5
"BOL",2008,50.8
"BOL",2009,49.2
"BOL",2011,46.1
"BOL",2012,46.6
"BOL",2013,47.6
"BOL",2014,47.8
"BOL",2015,46.7
"BOL",2016,45.2
"BOL",2017,44.6
"BOL",2018,42.6
"BOL",2019,41.6
"BOL",2020,43.6
"BOL",2021,40.9
"BOL",2022,41.2
"BOL",2023,42.1
"BRA",1981,57.9
"BRA",1982,58.4
"BRA",1983,58.9
"BRA",1984,58.3
"BRA",1985,55.5
"BRA",1986,58.4
"BRA",1987,59.6
"BRA",1988,61.4
"BRA",1989,63.2
"BRA",1990,60.5
"BRA",1992,53.1
"BRA",1993,60.1
"BRA",1995,59.5
"BRA",1996,59.8
"BRA",1997,59.8
"BRA",1998,59.6
"BRA",1999,59
"BRA",2001,58.4
"BRA",2002,58.1
"BRA",2003,57.6
"BRA",2004,56.5
"BRA",2005,56.3
"BRA",2006,55.6
"BRA",2007,54.9
"BRA",2008,54
"BRA",2009,53.7
"BRA",2011,52.9
"BRA",2012,53.4
"BRA",2013,52.7
"BRA",2014,52
"BRA",2015,51.9
"BRA",2016,53.4
"BRA",2017,53.3
"BRA",2018,53.9
"BRA",2019,53.5
"BRA",2020,48.9
"BRA",2021,52.9
"BRA",2022,52
"BRA",2023,51.6
"BRB",2016,34.1
"BTN",2003,40.9
"BTN",2007,38.1
"BTN",2012,38.8
"BTN",2017,37.4
"BTN",2022,28.5
"BWA",1985,54.2
"BWA",1993,60.1
"BWA",2002,61.5
"BWA",2009,56.9
"BWA",2015,54.9
"CAF",1992,59.7
"CAF",2008,56.2
"CAF",2021,43
"CAN",1971,37.2
"CAN",1973,34.9
"CAN",1975,34.1
"CAN",1977,33.7
"CAN",1979,33.5
"CAN",1981,33
"CAN",1982,32.9
"CAN",1984,33.5
"CAN",1985,33.2
"CAN",1986,31.7
"CAN",1987,31.7
"CAN",1988,31.2
"CAN",1989,31
"CAN",1990,31.4
"CAN",1991,31.9
"CAN",1992,31.6
"CAN",1993,31.7
"CAN",1994,31.3
"CAN",1995,31.5
"CAN",1996,32.8
"CAN",1997,33.1
"CAN",1998,33.2
"CAN",1999,33.1
"CAN",2000,33.4
"CAN",2001,33.6
"CAN",2002,33.6
"CAN",2003,33.8
"CAN",2004,33.8
"CAN",2005,33.6
"CAN",2006,34.1
"CAN",2007,33.8
"CAN",2008,33.9
"CAN",2009,34
"CAN",2010,33.6
"CAN",2011,32.7
"CAN",2012,33.5
"CAN",2013,33.8
"CAN",2014,33.2
"CAN",2015,33.7
"CAN",2016,32.7
"CAN",2017,33.3
"CAN",2018,32.5
"CAN",2019,31.7
"CAN",2020,29.9
"CAN",2021,31.1
"CHE",1982,36
"CHE",1992,33.9
"CHE",2000,33.4
"CHE",2002,31.7
"CHE",2004,31.6
"CHE",2006,33.9
"CHE",2007,34.3
"CHE",2008,33.8
"CHE",2009,32.9
"CHE",2010,32.6
"CHE",2011,31.7
"CHE",2012,31.6
"CHE",2013,32.5
"CHE",2014,32.5
"CHE",2015,32.3
"CHE",2016,33
"CHE",2017,32.7
"CHE",2018,33.1
"CHE",2019,34
"CHE",2020,33.7
"CHE",2021,33.8
"CHE",2022,33.8
"CHL",1987,56.2
"CHL",1990,57.2
"CHL",1992,54.8
"CHL",1994,56.4
"CHL",1996,54.9
"CHL",1998,55.5
"CHL",2000,52.8
"CHL",2003,51.5
"CHL",2006,47.7
"CHL",2009,47.4
"CHL",2011,46.9
"CHL",2013,46.8
"CHL",2015,45.3
"CHL",2017,45.3
"CHL",2020,47
"CHL",2022,43
"CHN",1981,28.2
"CHN",1984,27.1
"CHN",1987,29.4
"CHN",1990,32.2
"CHN",1993,33.9
"CHN",1996,35.2
"CHN",1999,38.7
"CHN",2002,42
"CHN",2005,40.9
"CHN",2008,43
"CHN",2010,43.7
"CHN",2011,42.4
"CHN",2012,42.2
"CHN",2013,39.7
"CHN",2014,39.2
"CHN",2015,38.6
"CHN",2016,38.5
"CHN",2017,39.1
"CHN",2018,38.5
"CHN",2019,38.2
"CHN",2020,37.1
"CHN",2021,35.7
"CHN",2022,36
"CIV",1985,45.5
"CIV",1986,38
"CIV",1987,40.5
"CIV",1988,36.9
"CIV",1992,39.4
"CIV",1995,40.6
"CIV",1998,39
"CIV",2002,41.3
"CIV",2008,43.2
"CIV",2015,41.5
"CIV",2018,37.2
"CIV",2021,35.3
"CMR",1996,44.4
"CMR",2001,42.1
"CMR",2007,42.8
"CMR",2014,46.6
"CMR",2021,42.2
"COD",2004,41.6
"COD",2012,42.1
"COD",2020,44.7
"COG",2005,47.3
"COG",2011,48.9
"COL",1980,55.1
"COL",1988,53.1
"COL",1989,52.8
"COL",1991,51.3
"COL",1992,51.3
"COL",1996,56.8
"COL",1999,58.5
"COL",2000,58.4
"COL",2001,57.3
"COL",2002,56
"COL",2003,53.6
"COL",2004,55
"COL",2005,53.9
"COL",2008,55.3
"COL",2009,54.3
"COL",2010,54.6
"COL",2011,53.5
"COL",2012,52.6
"COL",2013,52.6
"COL",2014,52.5
"COL",2015,51
"COL",2016,50.6
"COL",2017,49.7
"COL",2018,50.4
"COL",2019,51.3
"COL",2020,53.5
"COL",2021,55.1
"COL",2022,54.8
"COL",2023,53.9
"COM",2004,55.9
"COM",2014,45.3
"CPV",2001,52.5
"CPV",2007,47.2
"CPV",2015,42.4
"CRI",1981,47.5
"CRI",1986,34.4
"CRI",1989,45.5
"CRI",1990,45.2
"CRI",1991,46.6
"CRI",1992,45.6
"CRI",1993,45.9
"CRI",1994,46.7
"CRI",1995,45.7
"CRI",1996,46.5
"CRI",1997,45.6
"CRI",1998,45.6
"CRI",1999,47.6
"CRI",2000,47.4
"CRI",2001,51.5
"CRI",2002,51.8
"CRI",2003,49.3
"CRI",2004,48.4
"CRI",2005,47.5
"CRI",2006,49.3
"CRI",2007,49.3
"CRI",2008,48.6
"CRI",2009,50.6
"CRI",2010,48
"CRI",2011,48.8
"CRI",2012,48.4
"CRI",2013,49.2
"CRI",2014,48.6
"CRI",2015,48.4
"CRI",2016,48.7
"CRI",2017,48.3
"CRI",2018,48
"CRI",2019,48.2
"CRI",2020,49.2
"CRI",2021,48.7
"CRI",2022,47.2
"CRI",2023,46.7
"CRI",2024,45.8
"CYP",2004,30.1
"CYP",2005,30.3
"CYP",2006,31.1
"CYP",2007,31.1
"CYP",2008,31.7
"CYP",2009,32.1
"CYP",2010,31.5
"CYP",2011,32.6
"CYP",2012,34.3
"CYP",2013,37
"CYP",2014,35.6
"CYP",2015,34
"CYP",2016,32.9
"CYP",2017,31.4
"CYP",2018,32.7
"CYP",2019,31.2
"CYP",2020,31.7
"CYP",2021,31.3
"CYP",2022,31.5
"CYP",2023,31.8
"CZE",1992,20.7
"CZE",1993,26.6
"CZE",1996,25.8
"CZE",2002,26.6
"CZE",2004,27.5
"CZE",2005,26.9
"CZE",2006,26.7
"CZE",2007,26
"CZE",2008,26.3
"CZE",2009,26.2
"CZE",2010,26.6
"CZE",2011,26.4
"CZE",2012,26.1
"CZE",2013,26.5
"CZE",2014,25.9
"CZE",2015,25.9
"CZE",2016,25.4
"CZE",2017,24.9
"CZE",2018,25
"CZE",2019,25.3
"CZE",2020,26.2
"CZE",2021,26.2
"CZE",2022,25.9
"CZE",2023,25.7
"DEU",1991,29.5
"DEU",1992,29.1
"DEU",1993,28.6
"DEU",1994,29.2
"DEU",1995,28.8
"DEU",1996,28
"DEU",1997,28.2
"DEU",1998,28.3
"DEU",1999,29
"DEU",2000,28.9
"DEU",2001,29.9
"DEU",2002,29.8
"DEU",2003,29.8
"DEU",2004,30.2
"DEU",2005,31.7
"DEU",2006,31
"DEU",2007,31.2
"DEU",2008,30.8
"DEU",2009,30.5
"DEU",2010,30.2
"DEU",2011,30.6
"DEU",2012,31.1
"DEU",2013,31.5
"DEU",2014,30.8
"DEU",2015,31.7
"DEU",2016,31.4
"DEU",2017,31.3
"DEU",2018,31.9
"DEU",2019,31.8
"DEU",2020,32.4
"DJI",2002,40
"DJI",2012,45.1
"DJI",2013,44.1
"DJI",2017,41.6
"DNK",1987,26.2
"DNK",1992,24.7
"DNK",1995,23
"DNK",2000,23.8
"DNK",2003,25.6
"DNK",2004,24.9
"DNK",2005,25.2
"DNK",2006,25.9
"DNK",2007,26.2
"DNK",2008,25.2
"DNK",2009,26.7
"DNK",2010,27.2
"DNK",2011,27.3
"DNK",2012,27.8
"DNK",2013,28.5
"DNK",2014,28.4
"DNK",2015,28.2
"DNK",2016,28.2
"DNK",2017,28.7
"DNK",2018,28.2
"DNK",2019,27.7
"DNK",2020,27.5
"DNK",2021,28.3
"DNK",2022,29.3
"DNK",2023,29.9
"DOM",1986,47.8
"DOM",1989,50.4
"DOM",1992,51.1
"DOM",1996,47.4
"DOM",1997,48.9
"DOM",2000,51.5
"DOM",2001,50
"DOM",2002,49.7
"DOM",2003,52.1
"DOM",2004,52.1
"DOM",2005,50
"DOM",2006,52
"DOM",2007,48.9
"DOM",2008,48.1
"DOM",2009,48.9
"DOM",2010,47.3
"DOM",2011,47.7
"DOM",2012,46.1
"DOM",2013,47.7
"DOM",2014,44.3
"DOM",2015,45.2
"DOM",2016,45.7
"DOM",2017,42.2
"DOM",2018,43.7
"DOM",2019,41.9
"DOM",2020,39.6
"DOM",2021,38.5
"DOM",2022,37
"DOM",2023,38.4
"DOM",2024,39
"DZA",1988,37.4
"DZA",1995,35.3
"DZA",2011,27.6
"ECU",1987,50.5
"ECU",1994,53.3
"ECU",1995,50.8
"ECU",1998,49.6
"ECU",1999,58.6
"ECU",2000,56.3
"ECU",2003,53.5
"ECU",2004,53.9
"ECU",2005,53.1
"ECU",2006,52.3
"ECU",2007,53.4
"ECU",2008,49.8
"ECU",2009,48.5
"ECU",2010,48.8
"ECU",2011,45.9
"ECU",2012,46.1
"ECU",2013,46.9
"ECU",2014,45
"ECU",2015,46
"ECU",2016,45
"ECU",2017,44.7
"ECU",2018,45.4
"ECU",2019,45.7
"ECU",2020,47.3
"ECU",2021,45.8
"ECU",2022,45.5
"ECU",2023,44.6
"ECU",2024,45.2
"EGY",1990,32
"EGY",1995,30.1
"EGY",1999,30.8
"EGY",2004,31.8
"EGY",2008,31.1
"EGY",2010,30.2
"EGY",2012,28.3
"EGY",2015,31.8
"EGY",2017,31.5
"EGY",2019,31.9
"EGY",2021,28.5
"ESP",1980,34.5
"ESP",1985,34.4
"ESP",1990,32
"ESP",1993,35.7
"ESP",1994,35.1
"ESP",1995,35.7
"ESP",1996,36.5
"ESP",1997,35.3
"ESP",1998,34.6
"ESP",1999,33.8
"ESP",2000,34.1
"ESP",2003,31.8
"ESP",2004,33.3
"ESP",2005,32.4
"ESP",2006,33.5
"ESP",2007,34.1
"ESP",2008,34.2
"ESP",2009,34.9
"ESP",2010,35.2
"ESP",2011,35.7
"ESP",2012,35.4
"ESP",2013,36.2
"ESP",2014,36.1
"ESP",2015,36.2
"ESP",2016,35.8
"ESP",2017,34.7
"ESP",2018,34.7
"ESP",2019,34.3
"ESP",2020,34.9
"ESP",2021,33.9
"ESP",2022,33.6
"ESP",2023,33.4
"EST",1993,39.4
"EST",1995,30.1
"EST",1998,37.6
"EST",2000,35.8
"EST",2001,36
"EST",2002,35.8
"EST",2003,37.2
"EST",2004,33.6
"EST",2005,33.4
"EST",2006,33.7
"EST",2007,31.2
"EST",2008,31.9
"EST",2009,31.4
"EST",2010,32
"EST",2011,32.5
"EST",2012,32.9
"EST",2013,35.1
"EST",2014,34.6
"EST",2015,32.7
"EST",2016,31.2
"EST",2017,30.4
"EST",2018,30.3
"EST",2019,30.8
"EST",2020,30.7
"EST",2021,31.8
"EST",2022,32.3
"EST",2023,30.7
"ETH",1995,44.6
"ETH",1999,30
"ETH",2004,29.8
"ETH",2010,33.2
"ETH",2015,35
"ETH",2021,31.1
"FIN",1987,22.2
"FIN",1991,22.9
"FIN",1995,23.5
"FIN",2000,27.2
"FIN",2003,27.7
"FIN",2004,27.9
"FIN",2005,27.6
"FIN",2006,28
"FIN",2007,28.3
"FIN",2008,27.8
"FIN",2009,27.5
"FIN",2010,27.7
"FIN",2011,27.6
"FIN",2012,27.1
"FIN",2013,27.2
"FIN",2014,26.8
"FIN",2015,27.1
"FIN",2016,27.1
"FIN",2017,27.4
"FIN",2018,27.3
"FIN",2019,27.7
"FIN",2020,27.1
"FIN",2021,27.7
"FIN",2022,27.9
"FIN",2023,27.4
"FJI",2002,38.1
"FJI",2008,40.4
"FJI",2013,36.7
"FJI",2019,30.7
"FRA",1970,37.1
"FRA",1975,35.9
"FRA",1979,34
"FRA",1984,33.4
"FRA",1990,32.1
"FRA",1996,32
"FRA",1997,31.9
"FRA",1998,31.7
"FRA",1999,32.5
"FRA",2000,32.6
"FRA",2001,32.5
"FRA",2002,31.8
"FRA",2003,31.4
"FRA",2004,30.6
"FRA",2005,29.8
"FRA",2006,29.7
"FRA",2007,32.4
"FRA",2008,33
"FRA",2009,32.7
"FRA",2010,33.7
"FRA",2011,33.3
"FRA",2012,33.1
"FRA",2013,32.5
"FRA",2014,32.3
"FRA",2015,32.7
"FRA",2016,31.9
"FRA",2017,31.6
"FRA",2018,32.4
"FRA",2019,31.2
"FRA",2020,30.7
"FRA",2021,31.5
"FRA",2022,31.2
"FRA",2023,31.8
"FSM",2005,42.4
"FSM",2013,40.1
"GAB",2005,42.2
"GAB",2017,38
"GBR",1968,26.8
"GBR",1969,27.9
"GBR",1970,28
"GBR",1971,29.3
"GBR",1972,28.8
"GBR",1973,28.8
"GBR",1974,29
"GBR",1975,27.9
"GBR",1976,27.6
"GBR",1977,27.1
"GBR",1978,27.2
"GBR",1979,27.4
"GBR",1980,28.5
"GBR",1981,29.7
"GBR",1982,29.9
"GBR",1983,29.8
"GBR",1984,29.2
"GBR",1985,30.4
"GBR",1986,31.9
"GBR",1987,33.9
"GBR",1988,34.3
"GBR",1989,33.4
"GBR",1990,35.7
"GBR",1991,35
"GBR",1992,35
"GBR",1993,35.1
"GBR",1994,36
"GBR",1995,35.5
"GBR",1996,35.3
"GBR",1997,35.7
"GBR",1998,36.6
"GBR",1999,36.8
"GBR",2000,38.8
"GBR",2001,37.1
"GBR",2002,35.1
"GBR",2003,34.9
"GBR",2004,34.8
"GBR",2005,35.5
"GBR",2006,35.9
"GBR",2007,34.4
"GBR",2008,35.4
"GBR",2009,35.1
"GBR",2010,33.7
"GBR",2011,33.2
"GBR",2012,33.1
"GBR",2013,32.7
"GBR",2014,33.1
"GBR",2015,33.3
"GBR",2016,33.1
"GBR",2017,32.6
"GBR",2018,33.7
"GBR",2019,32.8
"GBR",2020,32.6
"GBR",2021,32.4
"GEO",1996,37.1
"GEO",1997,40.7
"GEO",1998,41.2
"GEO",1999,40.1
"GEO",2000,40.5
"GEO",2001,39.6
"GEO",2002,37.2
"GEO",2003,36.6
"GEO",2004,36.2
"GEO",2005,37.4
"GEO",2006,36.9
"GEO",2007,38.1
"GEO",2008,38.5
"GEO",2009,38.2
"GEO",2010,39.5
"GEO",2011,39.6
"GEO",2012,39
"GEO",2013,38.6
"GEO",2014,37.6
"GEO",2015,36.5
"GEO",2016,36.6
"GEO",2017,37.9
"GEO",2018,36.4
"GEO",2019,35.9
"GEO",2020,34.5
"GEO",2021,34.2
"GEO",2022,33.5
"GEO",2023,34.8
"GEO",2024,33.9
"GHA",1987,35.3
"GHA",1988,36
"GHA",1991,38.4
"GHA",1998,40.1
"GHA",2005,42.8
"GHA",2012,42.4
"GHA",2016,43.5
"GIN",1991,45.6
"GIN",1994,46.1
"GIN",2002,43
"GIN",2007,39.4
"GIN",2012,33.7
"GIN",2018,29.6
"GMB",1998,48.3
"GMB",2003,47.3
"GMB",2010,43.6
"GMB",2015,35.9
"GMB",2020,38.8
"GNB",1991,55.8
"GNB",1993,43.6
"GNB",2002,35.6
"GNB",2010,50.6
"GNB",2018,34.8
"GNB",2021,33.4
"GNQ",2022,38.5
"GRC",1995,37
"GRC",2000,34.4
"GRC",2002,35.5
"GRC",2003,32.8
"GRC",2004,33.6
"GRC",2005,34.6
"GRC",2006,35.1
"GRC",2007,34
"GRC",2008,33.6
"GRC",2009,33.6
"GRC",2010,34.1
"GRC",2011,34.8
"GRC",2012,36.3
"GRC",2013,36.1
"GRC",2014,35.8
"GRC",2015,36
"GRC",2016,35
"GRC",2017,34.4
"GRC",2018,32.9
"GRC",2019,33.1
"GRC",2020,33.6
"GRC",2021,32.9
"GRC",2022,33.4
"GRC",2023,33.4
"GRD",2018,43.8
"GTM",1986,54.1
"GTM",1989,58.8
"GTM",1998,49.4
"GTM",2000,54.2
"GTM",2006,54.5
"GTM",2014,48.3
"GTM",2023,45.2
"GUY",1992,39.5
"GUY",1998,45.1
"HND",1989,55.4
"HND",1990,55.9
"HND",1991,51.8
"HND",1992,51.8
"HND",1993,53.4
"HND",1994,55
"HND",1995,55.5
"HND",1996,55.7
"HND",1997,52.7
"HND",1998,57.3
"HND",1999,55.2
"HND",2001,55.4
"HND",2002,55.7
"HND",2003,58.1
"HND",2004,58.1
"HND",2005,59.5
"HND",2006,57.5
"HND",2007,55.8
"HND",2008,55.5
"HND",2009,51.3
"HND",2010,53.1
"HND",2011,52.6
"HND",2012,53.4
"HND",2013,50
"HND",2014,49.9
"HND",2015,49.2
"HND",2016,49.8
"HND",2017,49.4
"HND",2018,48.9
"HND",2019,48.2
"HND",2023,46.8
"HND",2024,45.7
"HRV",1988,22.8
"HRV",1998,28.7
"HRV",1999,27.6
"HRV",2000,31.3
"HRV",2001,31.1
"HRV",2004,29.7
"HRV",2008,33.7
"HRV",2009,32.6
"HRV",2010,32.4
"HRV",2011,32.3
"HRV",2012,32.5
"HRV",2013,32
"HRV",2014,32.1
"HRV",2015,31.1
"HRV",2016,30.9
"HRV",2017,30.4
"HRV",2018,29.7
"HRV",2019,28.9
"HRV",2020,29.5
"HRV",2021,28.9
"HRV",2022,30
"HRV",2023,30.1
"HTI",2001,59
"HTI",2012,41.1
"HUN",1987,20.9
"HUN",1989,25
"HUN",1991,29.6
"HUN",1993,27.9
"HUN",1994,33.3
"HUN",1998,26.4
"HUN",1999,30.2
"HUN",2000,27.2
"HUN",2001,26.9
"HUN",2002,26.8
"HUN",2003,30.9
"HUN",2004,29.9
"HUN",2005,34.7
"HUN",2006,28.3
"HUN",2007,27.9
"HUN",2008,27.5
"HUN",2009,27
"HUN",2010,29.4
"HUN",2011,29.2
"HUN",2012,30.8
"HUN",2013,31.5
"HUN",2014,30.9
"HUN",2015,30.4
"HUN",2016,30.3
"HUN",2017,30.6
"IDN",1984,32.3
"IDN",1987,30.4
"IDN",1990,31.1
"IDN",1993,31.8
"IDN",1996,34.2
"IDN",1998,30.9
"IDN",1999,30.8
"IDN",2000,30.3
"IDN",2001,31.2
"IDN",2002,30.2
"IDN",2003,29.3
"IDN",2004,30.4
"IDN",2005,29.9
"IDN",2006,31.5
"IDN",2007,33.2
"IDN",2008,32.6
"IDN",2009,33.4
"IDN",2010,34.6
"IDN",2011,37.9
"IDN",2012,37.1
"IDN",2013,38.9
"IDN",2014,38.8
"IDN",2015,38.2
"IDN",2016,36.9
"IDN",2017,36.4
"IDN",2018,36.3
"IDN",2019,35.4
"IDN",2020,35.3
"IDN",2021,35.5
"IDN",2022,35.5
"IDN",2023,36.1
"IDN",2024,34.9
"IND",1977,29.7
"IND",1983,27.2
"IND",1987,27.5
"IND",1993,26.1
"IND",2004,27.7
"IND",2009,27.8
"IND",2011,28.8
"IND",2022,25.5
"IRL",1987,35.5
"IRL",1994,36.9
"IRL",1995,37
"IRL",1996,35.6
"IRL",2000,33
"IRL",2002,32.3
"IRL",2003,32.9
"IRL",2004,33.6
"IRL",2005,33.8
"IRL",2006,32.7
"IRL",2007,31.9
"IRL",2008,30.9
"IRL",2009,32.7
"IRL",2010,32.3
"IRL",2011,32.9
"IRL",2012,33.2
"IRL",2013,33.5
"IRL",2014,31.9
"IRL",2015,31.8
"IRL",2016,32.8
"IRL",2017,31.4
"IRL",2018,30.6
"IRL",2019,30.3
"IRL",2020,29.2
"IRL",2021,29.4
"IRL",2022,29.9
"IRL",2023,29
"IRN",1986,47.4
"IRN",1990,43.6
"IRN",1994,43
"IRN",1998,44.1
"IRN",2005,43.6
"IRN",2006,44.8
"IRN",2009,42.1
"IRN",2011,34.7
"IRN",2012,34.4
"IRN",2013,34
"IRN",2014,34.8
"IRN",2015,35.3
"IRN",2016,35.9
"IRN",2017,36.7
"IRN",2018,37.4
"IRN",2019,36.5
"IRN",2020,35.8
"IRN",2021,35.5
"IRN",2022,34.8
"IRN",2023,35.9
"IRQ",2006,28.6
"IRQ",2012,29.5
"IRQ",2023,29.8
"ISL",2003,26.8
"ISL",2004,28
"ISL",2005,29
"ISL",2006,30.2
"ISL",2007,29.5
"ISL",2008,31.8
"ISL",2009,28.7
"ISL",2010,26.2
"ISL",2011,26.8
"ISL",2012,26.8
"ISL",2013,25.4
"ISL",2014,27.8
"ISL",2015,26.8
"ISL",2016,27.2
"ISL",2017,26.1
"ISL",2018,26.6
"ISL",2019,26.8
"ISR",1979,36.3
"ISR",1986,36.5
"ISR",1992,35.5
"ISR",1997,38.1
"ISR",2001,38.9
"ISR",2002,39.6
"ISR",2003,40.7
"ISR",2004,41.5
"ISR",2005,42.3
"ISR",2006,41.6
"ISR",2007,41.1
"ISR",2008,41.6
"ISR",2009,42.6
"ISR",2010,42.6
"ISR",2011,41.4
"ISR",2012,41.3
"ISR",2013,39.9
"ISR",2014,39.8
"ISR",2015,39.7
"ISR",2016,39
"ISR",2017,38.2
"ISR",2018,38.6
"ISR",2019,38.3
"ISR",2020,37.8
"ISR",2021,37.9
"ITA",1977,34
"ITA",1978,33.3
"ITA",1979,33.3
"ITA",1980,32.9
"ITA",1981,31.6
"ITA",1982,29.2
"ITA",1983,29.8
"ITA",1984,31.3
