"iso3","year","value"
"BGR",2020,70.1625
"BGR",2021,75.2714
"BGR",2022,79.1269
"BGR",2023,80.3896
"BGR",2024,82.439
"BHR",1990,0
"BHR",1995,0.346
"BHR",1996,0.843
"BHR",1997,1.65
"BHR",1998,3.22
"BHR",1999,4.72
"BHR",2000,6.15373
"BHR",2001,15.0386
"BHR",2002,18.0507
"BHR",2003,21.5549
"BHR",2004,21.4587
"BHR",2005,21.3037
"BHR",2006,28.244
"BHR",2007,32.91
"BHR",2008,51.95
"BHR",2009,53
"BHR",2010,55
"BHR",2011,77
"BHR",2012,88
"BHR",2013,90
"BHR",2014,90.5031
"BHR",2015,93.4783
"BHR",2016,98
"BHR",2017,95.8781
"BHR",2018,98.6447
"BHR",2019,99.7015
"BHR",2020,99.671
"BHR",2021,100
"BHR",2022,100
"BHR",2023,100
"BHR",2024,100
"BHS",1990,0
"BHS",1995,0.96
"BHS",1996,1.75
"BHS",1997,1.36
"BHS",1998,2.34
"BHS",1999,3.76
"BHS",2000,8
"BHS",2001,11.8
"BHS",2002,18
"BHS",2003,20
"BHS",2004,22
"BHS",2005,25
"BHS",2006,26
"BHS",2007,27
"BHS",2008,31.54
"BHS",2009,33.88
"BHS",2010,43
"BHS",2011,65
"BHS",2012,71.7482
"BHS",2013,72
"BHS",2014,76.92
"BHS",2015,78
"BHS",2016,80
"BHS",2017,80.6
"BHS",2018,83
"BHS",2019,90.6933
"BHS",2020,92.4437
"BHS",2021,94.3479
"BHS",2022,94.7326
"BHS",2023,94.8186
"BIH",1990,0
"BIH",1996,0.0151
"BIH",1997,0.0594
"BIH",1998,0.144
"BIH",1999,0.194
"BIH",2000,1.08296
"BIH",2001,1.20053
"BIH",2002,2.64827
"BIH",2003,3.96504
"BIH",2004,15.469
"BIH",2005,21.3267
"BIH",2006,25.1224
"BIH",2007,27.92
"BIH",2008,34.66
"BIH",2009,37.74
"BIH",2010,42.75
"BIH",2011,43.8877
"BIH",2012,45.0645
"BIH",2013,48.5213
"BIH",2014,49.9177
"BIH",2015,52.6
"BIH",2016,60.2565
"BIH",2017,64.892
"BIH",2018,70.1201
"BIH",2019,69.9463
"BIH",2020,73.2118
"BIH",2021,75.6762
"BIH",2022,78.8455
"BIH",2023,83.3772
"BIH",2024,86.1009
"BLR",1990,0
"BLR",1994,0.000486
"BLR",1995,0.00292
"BLR",1996,0.0293
"BLR",1997,0.049
"BLR",1998,0.0739
"BLR",1999,0.495
"BLR",2000,1.8604
"BLR",2001,4.30062
"BLR",2002,8.95097
"BLR",2006,16.2
"BLR",2007,19.7
"BLR",2008,23
"BLR",2009,27.43
"BLR",2010,31.8
"BLR",2011,39.6489
"BLR",2012,46.91
"BLR",2013,54.17
"BLR",2014,59.0163
"BLR",2015,62.2304
"BLR",2016,71.113
"BLR",2017,74.4364
"BLR",2018,79.1299
"BLR",2019,82.7892
"BLR",2020,85.0879
"BLR",2021,86.8884
"BLR",2022,89.5073
"BLR",2023,91.5125
"BLR",2024,94.2618
"BLZ",1990,0
"BLZ",1995,0.0454
"BLZ",1996,0.883
"BLZ",1997,1.29
"BLZ",1998,2.09
"BLZ",1999,4.08
"BLZ",2000,5.96384
"BLZ",2002,5.68425
"BLZ",2004,9.8
"BLZ",2005,17
"BLZ",2006,24
"BLZ",2007,24.6
"BLZ",2008,26.3
"BLZ",2009,27.2
"BLZ",2010,28.2
"BLZ",2011,30.7
"BLZ",2012,31
"BLZ",2013,33.6
"BLZ",2014,38.7
"BLZ",2015,41.59
"BLZ",2016,44.5757
"BLZ",2017,48.8771
"BLZ",2018,53.5936
"BLZ",2019,58.7652
"BLZ",2020,64.4359
"BLZ",2021,70.6537
"BLZ",2022,71.8096
"BLZ",2023,72.3595
"BMU",1990,0
"BMU",1995,6.84
"BMU",1996,16.2
"BMU",1997,24.2
"BMU",1998,32.1
"BMU",1999,39.9
"BMU",2000,42.9499
"BMU",2001,47.5097
"BMU",2002,52.0316
"BMU",2003,56.522
"BMU",2004,60.9909
"BMU",2005,65.4471
"BMU",2006,69.8997
"BMU",2007,74.3506
"BMU",2008,82.3
"BMU",2009,83.25
"BMU",2010,84.21
"BMU",2011,88.336
"BMU",2012,91.2993
"BMU",2013,95.3
"BMU",2014,96.8
"BMU",2015,98.3236
"BMU",2016,98
"BMU",2017,98.37
"BOL",1990,0
"BOL",1995,0.0668
"BOL",1996,0.196
"BOL",1997,0.448
"BOL",1998,0.626
"BOL",1999,0.982
"BOL",2000,1.44276
"BOL",2001,2.12046
"BOL",2002,3.11719
"BOL",2003,3.5086
"BOL",2004,4.43992
"BOL",2005,5.22758
"BOL",2006,6.20067
"BOL",2007,10.4992
"BOL",2008,12.5
"BOL",2009,16.8
"BOL",2010,22.4
"BOL",2011,30
"BOL",2012,35.34
"BOL",2013,36.99
"BOL",2014,34.6016
"BOL",2015,37.4868
"BOL",2016,39.6975
"BOL",2017,43.8323
"BOL",2018,44.2861
"BOL",2019,47.4748
"BOL",2020,59.9401
"BOL",2021,65.9774
"BOL",2022,67.3612
"BOL",2023,70.2368
"BRA",1990,0
"BRA",1991,0.00329
"BRA",1992,0.0129
"BRA",1993,0.0255
"BRA",1994,0.0377
"BRA",1995,0.105
"BRA",1996,0.451
"BRA",1997,0.786
"BRA",1998,1.48
"BRA",1999,2.04
"BRA",2000,2.87069
"BRA",2001,4.52849
"BRA",2002,9.14943
"BRA",2003,13.2076
"BRA",2004,19.0737
"BRA",2005,21.0227
"BRA",2006,28.1784
"BRA",2007,30.88
"BRA",2008,33.83
"BRA",2009,39.22
"BRA",2010,40.65
"BRA",2011,45.69
"BRA",2012,48.56
"BRA",2013,51.04
"BRA",2014,54.551
"BRA",2015,58.328
"BRA",2016,60.8725
"BRA",2017,67.4713
"BRA",2018,70.4343
"BRA",2019,73.9124
"BRA",2020,81.3427
"BRA",2021,80.6899
"BRA",2022,80.5278
"BRA",2023,84.1506
"BRA",2024,84.4635
"BRB",1990,0
"BRB",1995,0.00775
"BRB",1996,0.389
"BRB",1997,0.783
"BRB",1998,1.97
"BRB",1999,2.38
"BRB",2000,3.97368
"BRB",2001,11.9365
"BRB",2002,27.8363
"BRB",2003,39.6896
"BRB",2004,49.8
"BRB",2005,52.5
"BRB",2006,55.3
"BRB",2007,58.2
"BRB",2008,61.4
"BRB",2009,64.7
"BRB",2010,65.1
"BRB",2011,66.5
"BRB",2012,71.2
"BRB",2013,71.8
"BRB",2014,71.9
"BRB",2015,72
"BRB",2016,72.2
"BRB",2017,72.3
"BRB",2018,72.4
"BRB",2019,74.1791
"BRB",2020,76.002
"BRB",2021,77.8697
"BRB",2022,79.4451
"BRB",2023,79.9923
"BRN",1990,0
"BRN",1995,1.02
"BRN",1996,3.3
"BRN",1997,4.83
"BRN",1998,6.28
"BRN",1999,7.67
"BRN",2000,8.99628
"BRN",2001,12.9178
"BRN",2002,15.3299
"BRN",2003,19.595
"BRN",2004,29.7156
"BRN",2005,36.4664
"BRN",2006,42.1863
"BRN",2007,44.68
"BRN",2008,46
"BRN",2009,49
"BRN",2010,53
"BRN",2011,56
"BRN",2012,60.2731
"BRN",2013,64.5
"BRN",2014,68.77
"BRN",2015,71.2
"BRN",2016,90
"BRN",2017,94.8667
"BRN",2018,95
"BRN",2019,95
"BRN",2020,96.3055
"BRN",2021,97.6288
"BRN",2022,98.9704
"BRN",2023,99.0336
"BTN",1990,0
"BTN",1999,0.138
"BTN",2000,0.400944
"BTN",2001,0.864629
"BTN",2002,1.6758
"BTN",2003,2.43691
"BTN",2004,3.15698
"BTN",2005,3.84711
"BTN",2006,4.51832
"BTN",2007,5.92
"BTN",2008,6.55
"BTN",2009,7.17
"BTN",2010,13.6
"BTN",2011,14.4
"BTN",2012,15.6
"BTN",2013,22.4
"BTN",2014,30.3
"BTN",2015,39.8
"BTN",2016,46.5
"BTN",2017,54.3
"BTN",2018,63.5
"BTN",2019,74.1794
"BTN",2020,76.8508
"BTN",2021,85.6369
"BTN",2022,86.2903
"BTN",2023,88.426
"BWA",1990,0
"BWA",1991,0
"BWA",1995,0.0645
"BWA",1996,0.157
"BWA",1997,0.308
"BWA",1998,0.602
"BWA",1999,1.12
"BWA",2000,2.90267
"BWA",2001,3.43089
"BWA",2002,3.38592
"BWA",2003,3.34519
"BWA",2004,3.30489
"BWA",2005,3.26255
"BWA",2006,4.28993
"BWA",2007,5.28
"BWA",2008,6.25
"BWA",2009,6.15
"BWA",2010,6
"BWA",2011,9
"BWA",2012,16
"BWA",2013,30
"BWA",2014,36.7447
"BWA",2015,37.3121
"BWA",2016,42.2576
"BWA",2017,47.8587
"BWA",2018,54.2022
"BWA",2019,61.3865
"BWA",2020,69.523
"BWA",2021,78.738
"BWA",2022,80.3696
"BWA",2023,81.36
"CAF",1990,0
"CAF",1996,0.00585
"CAF",1997,0.0143
"CAF",1998,0.0279
"CAF",1999,0.0409
"CAF",2000,0.0533942
"CAF",2001,0.0785434
"CAF",2002,0.128537
"CAF",2003,0.151563
"CAF",2004,0.223401
"CAF",2005,0.268196
"CAF",2006,0.311159
"CAF",2007,0.375816
"CAF",2008,1
"CAF",2009,1.8
"CAF",2010,2
"CAF",2011,2.2
"CAF",2012,2.4
"CAF",2013,2.5
"CAF",2014,2.7
"CAF",2015,2.9
"CAF",2016,3.1
"CAF",2017,4
"CAF",2018,5.1
"CAF",2019,7.50916
"CAN",1990,0.361
"CAN",1991,0.57
"CAN",1992,0.916
"CAN",1993,1.18
"CAN",1994,2.38
"CAN",1995,4.16
"CAN",1996,6.76
"CAN",1997,15.1
"CAN",1998,24.9
"CAN",1999,36.2
"CAN",2000,51.3
"CAN",2001,60.2
"CAN",2002,61.5933
"CAN",2003,64.2
"CAN",2004,65.956
"CAN",2005,71.66
"CAN",2006,72.4
"CAN",2007,73.2
"CAN",2008,76.7
"CAN",2009,80.3
"CAN",2010,80.3
"CAN",2011,83
"CAN",2012,83
"CAN",2013,85.8
"CAN",2014,87.12
"CAN",2015,90
"CAN",2016,91.16
"CAN",2017,92.7014
"CAN",2018,94.64
"CAN",2019,91.9129
"CAN",2020,92.3
"CAN",2021,93.9371
"CAN",2022,94
"CAN",2023,93.9564
"CHE",1990,0.596
"CHE",1991,1.18
"CHE",1992,1.75
"CHE",1993,2.17
"CHE",1994,2.72
"CHE",1995,3.55
"CHE",1996,4.55
"CHE",1997,15.1
"CHE",1998,24.8
"CHE",1999,34
"CHE",2000,47.1
"CHE",2001,55.1
"CHE",2002,61.4
"CHE",2003,65.1
"CHE",2004,67.8
"CHE",2005,70.1
"CHE",2006,75.7
"CHE",2007,77.2
"CHE",2008,79.2
"CHE",2009,81.3
"CHE",2010,83.9
"CHE",2011,85.193
"CHE",2012,85.2
"CHE",2013,86.34
"CHE",2014,83.6173
"CHE",2015,87.4791
"CHE",2016,89.1347
"CHE",2017,89.6861
"CHE",2018,91.8
"CHE",2019,93.1461
"CHE",2020,94.3499
"CHE",2021,95.5694
"CHE",2022,96.4528
"CHE",2023,97.3444
"CHL",1990,0
"CHL",1992,0.0365
"CHL",1993,0.0718
"CHL",1994,0.141
"CHL",1995,0.347
"CHL",1996,0.683
"CHL",1997,1.06
"CHL",1998,1.66
"CHL",1999,4.1
"CHL",2000,16.6
"CHL",2001,19.1
"CHL",2002,22.1
"CHL",2003,25.4738
"CHL",2004,28.1779
"CHL",2005,31.1753
"CHL",2006,34.4978
"CHL",2007,35.9
"CHL",2008,37.3
"CHL",2009,41.56
"CHL",2010,45
"CHL",2011,52.2496
"CHL",2012,55.05
"CHL",2013,58
"CHL",2014,61.11
"CHL",2015,76.6296
"CHL",2016,83.5586
"CHL",2017,82.3275
"CHL",2018,84.9
"CHL",2019,85.0176
"CHL",2020,87.4593
"CHL",2021,90.2328
"CHL",2022,93.5377
"CHL",2023,94.4574
"CHN",1990,0
"CHN",1993,0.000169
"CHN",1994,0.00117
"CHN",1995,0.00495
"CHN",1996,0.0131
"CHN",1997,0.0324
"CHN",1998,0.169
"CHN",1999,0.708
"CHN",2000,1.77591
"CHN",2001,2.63965
"CHN",2002,4.5957
"CHN",2003,6.2
"CHN",2004,7.3
"CHN",2005,8.52326
"CHN",2006,10.5232
"CHN",2007,16
"CHN",2008,22.6
"CHN",2009,28.9
"CHN",2010,34.3
"CHN",2011,38.3
"CHN",2012,42.3001
"CHN",2013,45.8
"CHN",2014,47.9
"CHN",2015,50.3
"CHN",2016,53.2
"CHN",2017,54.3
"CHN",2018,59.2
"CHN",2019,64.0809
"CHN",2020,70.0528
"CHN",2021,73.0532
"CHN",2022,75.6113
"CHN",2023,90.6
"CHN",2024,92
"CIV",1990,0
"CIV",1995,2e-04
"CIV",1996,0.00841
"CIV",1997,0.0188
"CIV",1998,0.061
"CIV",1999,0.119
"CIV",2000,0.231462
"CIV",2001,0.395748
"CIV",2002,0.497929
"CIV",2003,0.75867
"CIV",2004,0.849282
"CIV",2005,1.03924
"CIV",2006,1.5249
"CIV",2007,1.8
"CIV",2008,1.9
"CIV",2009,2
"CIV",2010,2.7
"CIV",2011,2.9
"CIV",2012,4.4
"CIV",2013,6.6
"CIV",2014,10
"CIV",2015,38.44
"CIV",2016,41.2078
"CIV",2017,43.8399
"CIV",2018,37.5465
"CIV",2019,36.289
"CIV",2020,36.0166
"CIV",2021,35.9507
"CIV",2022,38.4133
"CIV",2023,40.6528
"CMR",1990,0
"CMR",1997,0.00677
"CMR",1998,0.0132
"CMR",1999,0.129
"CMR",2000,0.25212
"CMR",2001,0.277051
"CMR",2002,0.360872
"CMR",2003,0.587623
"CMR",2004,0.976075
"CMR",2005,1.40265
"CMR",2006,2.02874
"CMR",2007,2.93
"CMR",2008,3.4
"CMR",2009,3.84
"CMR",2010,4.3
"CMR",2011,5
"CMR",2012,7.5
"CMR",2013,10
"CMR",2014,16.2149
"CMR",2015,18.3
"CMR",2016,20.6
"CMR",2017,23.203
"CMR",2018,29.7
"CMR",2019,36.5392
"CMR",2020,41.2264
"CMR",2021,42.0405
"CMR",2022,41.775
"CMR",2023,41.9088
"COD",1990,0
"COD",1996,0.000108
"COD",1997,0.000211
"COD",1998,0.000413
"COD",1999,0.00101
"COD",2000,0.00590211
"COD",2001,0.0114758
"COD",2002,0.0927907
"COD",2003,0.134915
"COD",2004,0.196208
"COD",2005,0.238038
"COD",2006,0.296054
"COD",2007,0.37
"COD",2008,0.44
"COD",2009,0.56
"COD",2010,0.72
"COD",2011,1.2
"COD",2012,1.67996
"COD",2013,2.2
"COD",2014,3
"COD",2015,3.8
"COD",2016,10.1
"COD",2017,8.6199
"COD",2018,11.7
"COD",2019,16.4812
"COD",2020,21.6422
"COD",2021,28.4193
"COD",2022,29.4996
"COD",2023,30.548
"COG",1990,0
"COG",1996,0.00353
"COG",1997,0.00347
"COG",1998,0.00342
"COG",1999,0.0168
"COG",2000,0.0263547
"COG",2001,0.0322236
"COG",2002,0.15725
"COG",2003,0.460014
"COG",2004,1.0775
"COG",2005,1.46342
