"iso3","year","value"
"CHL",2014,731680359
"CHL",2015,580229395
"CHL",2016,720871030
"CHL",2017,634869020
"CHL",2018,667789266
"CHL",2019,672148298
"CHL",2020,1368060499
"CHL",2021,1264185464
"CHL",2022,1400540500
"CHL",2023,1841775193
"CHL",2024,1076634941
"CHN",2007,343558973511
"CHN",2008,391875971833
"CHN",2009,359685956947
"CHN",2010,474737980237
"CHN",2011,540460754934
"CHN",2012,594110243099
"CHN",2013,656130321776
"CHN",2014,654030643704
"CHN",2015,652412308349
"CHN",2016,594754428555
"CHN",2017,654254700212
"CHN",2018,731389331452
"CHN",2019,715336038300
"CHN",2020,757483821706
"CHN",2021,936394581135
"CHN",2022,924393316669
"CHN",2023,825045389470
"CHN",2024,856764726389
"CIV",2008,186084319
"CIV",2009,197108462
"CIV",2010,70492080
"CIV",2011,176346416
"CIV",2012,96850645
"CIV",2013,165475569
"CIV",2014,241143808
"CIV",2015,187852042
"CIV",2016,126579773
"CIV",2017,137431681
"CIV",2018,78786305
"CIV",2019,141805000
"CIV",2020,56250897
"CIV",2021,56851004
"CIV",2022,58387740
"CIV",2023,110019023
"CIV",2024,86358481
"CMR",2013,13496358
"CMR",2014,27500532
"CMR",2015,14038025
"CMR",2016,11759707
"CMR",2017,15101442
"CMR",2018,16426545
"CMR",2019,12928297
"CMR",2020,6620517
"CMR",2021,5718462
"CMR",2022,8618328
"CMR",2023,6237581
"COD",2015,63192320
"COD",2016,5559878
"COD",2017,9340030
"COD",2018,26163468
"COD",2019,32092118
"COD",2020,17461774
"COD",2021,4658514
"COD",2022,17597529
"COD",2023,9864324
"COG",2014,49507331
"COG",2015,53856827
"COG",2016,71754303
"COG",2017,82791344
"COG",2018,40604431
"COG",2019,29719757
"COG",2020,37906534
"COG",2021,38829158
"COG",2022,27110079
"COG",2023,30899820
"COL",2007,360296277
"COL",2008,475948292
"COL",2009,492118043
"COL",2010,451119242
"COL",2011,433809511
"COL",2012,565873207
"COL",2013,773381766
"COL",2014,762816334
"COL",2015,823794429
"COL",2016,766933461
"COL",2017,692527611
"COL",2018,603548552
"COL",2019,753154204
"COL",2020,689647169
"COL",2021,735066988
"COL",2022,885893553
"COL",2023,873209016
"COL",2024,955977281
"COM",2014,194928
"COM",2015,135535
"COM",2016,19666
"COM",2017,2087641
"COM",2018,28546
"COM",2019,831114
"COM",2020,38577
"COM",2021,28418
"COM",2022,40974
"COM",2023,91529
"CPV",2009,0
"CPV",2010,0
"CPV",2011,62511
"CPV",2012,0
"CPV",2014,331
"CPV",2018,12
"CPV",2019,155282
"CPV",2020,62460
"CPV",2021,134350
"CPV",2022,155610
"CPV",2023,73876
"CRI",2007,2537251595
"CRI",2008,2435411709
"CRI",2009,1794967100
"CRI",2010,2203396726
"CRI",2011,2521516046
"CRI",2012,2732053792
"CRI",2013,3074134472
"CRI",2014,2418534772
"CRI",2015,869824563
"CRI",2016,951904772
"CRI",2017,1106655213
"CRI",2018,1148832582
"CRI",2019,1154574074
"CRI",2020,1038666681
"CRI",2021,1457228331
"CRI",2022,2066890450
"CRI",2023,2809087758
"CRI",2024,2947807985
"CUB",2016,257965573
"CUB",2017,38992284
"CUB",2018,15927235
"CUB",2019,67288048
"CUB",2020,17896042
"CUB",2021,222790197
"CUB",2022,13311229
"CYM",2020,10398277
"CYM",2021,7773206
"CYM",2022,7824197
"CYM",2023,6973389
"CYM",2024,12519990
"CYP",2007,96699999
"CYP",2008,123587752
"CYP",2009,109541362
"CYP",2010,143937805
"CYP",2011,112875071
"CYP",2012,55513249
"CYP",2013,56419712
"CYP",2014,68206259
"CYP",2015,55429941
"CYP",2016,56148834
"CYP",2017,54653535
"CYP",2018,95281472
"CYP",2019,92911879
"CYP",2020,62939856
"CYP",2021,88015705
"CYP",2022,93960972
"CYP",2023,109983773
"CYP",2024,104881340
"CZE",2007,16672750044
"CZE",2008,20149160155
"CZE",2009,17073608123
"CZE",2010,20408146674
"CZE",2011,26864951093
"CZE",2012,25452863333
"CZE",2013,24683560894
"CZE",2014,26896989563
"CZE",2015,24765844904
"CZE",2016,24696483302
"CZE",2017,29455304775
"CZE",2018,36029727754
"CZE",2019,37662935376
"CZE",2020,39608918726
"CZE",2021,41423396626
"CZE",2022,46554526977
"CZE",2023,46329135586
"CZE",2024,52422447878
"DEU",2007,169568705000
"DEU",2008,183092780221
"DEU",2009,158722553273
"DEU",2010,179620897366
"DEU",2011,202328061352
"DEU",2012,202541990943
"DEU",2013,209304933980
"DEU",2014,215660926664
"DEU",2015,199465124309
"DEU",2016,205114885619
"DEU",2017,195727088512
"DEU",2018,209762237943
"DEU",2019,208177564289
"DEU",2020,182393711293
"DEU",2021,211942359477
"DEU",2022,245975238590
"DEU",2023,260043024452
"DEU",2024,246637611895
"DJI",2009,1331100
"DJI",2021,52191021
"DJI",2022,75036421
"DJI",2023,88653670
"DMA",2009,0
"DMA",2010,154223
"DMA",2012,1949279
"DMA",2013,2279542
"DMA",2016,419801
"DMA",2017,318695
"DMA",2018,301159
"DMA",2019,1201516
"DMA",2020,145604
"DMA",2021,291177
"DMA",2022,3200283
"DMA",2023,367176
"DNK",2007,12073064150
"DNK",2008,12417941733
"DNK",2009,11258588931
"DNK",2010,9012037384
"DNK",2011,10408230833
"DNK",2012,9742007079
"DNK",2013,10196237936
"DNK",2014,10640792837
"DNK",2015,10082748969
"DNK",2016,10051342801
"DNK",2017,8868268698
"DNK",2018,9553980118
"DNK",2019,9580042594
"DNK",2020,10456156892
"DNK",2021,12558522501
"DNK",2022,13697919561
"DNK",2023,15851279312
"DNK",2024,17124731773
"DOM",2007,759722912
"DOM",2008,343578651
"DOM",2009,181137320
"DOM",2010,75810618
"DOM",2011,97374126
"DOM",2012,145436379
"DOM",2013,197793260
"DOM",2014,223058546
"DOM",2015,207375708
"DOM",2016,228458931
"DOM",2017,479793890
"DOM",2018,388076815
"DOM",2019,399435146
"DOM",2020,487003237
"DOM",2021,565390971
"DOM",2022,406158882
"DOM",2023,454061980
"DOM",2024,575848242
"DZA",2007,6815093
"DZA",2008,8596814
"DZA",2009,4615916
"DZA",2010,5377821
"DZA",2011,3565017
"DZA",2012,2215525
"DZA",2013,3260377
"DZA",2014,4033112
"DZA",2015,2549728
"DZA",2016,4844795
"DZA",2017,9028313
"ECU",2008,80058801
"ECU",2009,53152326
"ECU",2010,146115718
"ECU",2011,59881532
"ECU",2012,55266062
"ECU",2013,78368915
"ECU",2014,81594902
"ECU",2015,103054631
"ECU",2016,111067371
"ECU",2017,93241535
"ECU",2018,68768816
"ECU",2019,67994135
"ECU",2020,52973250
"ECU",2021,77485367
"ECU",2022,124665033
"ECU",2023,106992254
"ECU",2024,154303360
"EGY",2008,102650631
"EGY",2009,86522520
"EGY",2010,104581856
"EGY",2011,133427058
"EGY",2012,78780667
"EGY",2013,72676207
"EGY",2014,168393198
"EGY",2015,89778932
"EGY",2016,56095790
"EGY",2017,73845752
"EGY",2018,124115195
"EGY",2019,323587661
"EGY",2020,347931933
"EGY",2021,645859214
"EGY",2022,766542713
"EGY",2023,696971153
"EGY",2024,887725667
"ESP",2007,10520143620
"ESP",2008,11253501247
"ESP",2009,10376050434
"ESP",2010,11505353187
"ESP",2011,13556130443
"ESP",2012,13769965368
"ESP",2013,14480413179
"ESP",2014,14666986404
"ESP",2015,13111339617
"ESP",2016,15601713039
"ESP",2017,14946962289
"ESP",2018,15484719194
"ESP",2019,15037416553
"ESP",2020,15726202393
"ESP",2021,23457225215
"ESP",2022,33298624237
"ESP",2023,25806027599
"ESP",2024,23796613238
"EST",2007,838058280
"EST",2008,915174912
"EST",2009,615941848
"EST",2010,1253045395
"EST",2011,2547547680
"EST",2012,2356406386
"EST",2013,2546333378
"EST",2014,2709032485
"EST",2015,2053390810
"EST",2016,2107825808
"EST",2017,1846642347
"EST",2018,1911072435
"EST",2019,1737778171
"EST",2020,2169488523
"EST",2021,2681060611
"EST",2022,2331439433
"EST",2023,2085454295
"EST",2024,2269700530
"ETH",2008,8353857
"ETH",2009,6989321
"ETH",2010,9180690
"ETH",2011,5740332
"ETH",2012,8250875
"ETH",2013,5597838
"ETH",2014,24230914
"ETH",2015,15626489
"ETH",2016,10506299
"ETH",2017,7937400
"ETH",2018,9903649
"ETH",2019,44073888
"ETH",2020,43204864
"ETH",2021,24782074
"ETH",2022,9017811
"ETH",2023,9855262
"FIN",2007,15796307016
"FIN",2008,16911748578
"FIN",2009,8741751895
"FIN",2010,7052407551
"FIN",2011,6421629231
"FIN",2012,5472643075
"FIN",2013,4695482191
"FIN",2014,5102766370
"FIN",2015,4250905950
"FIN",2016,3966871438
"FIN",2017,4405324838
"FIN",2018,4515449913
"FIN",2019,4563293049
"FIN",2020,4419553378
"FIN",2021,5489726511
"FIN",2022,5314037683
"FIN",2023,5292503329
"FIN",2024,4684273534
"FJI",2008,5281247
"FJI",2009,5173537
"FJI",2010,5193601
"FJI",2011,5389494
"FJI",2012,2770711
"FJI",2013,2718566
"FJI",2014,3433096
"FJI",2015,2717010
"FJI",2016,3397551
"FJI",2017,4217989
"FJI",2018,4667872
"FJI",2019,6263592
"FJI",2020,11123736
"FJI",2021,1950223
"FJI",2022,2268902
"FJI",2023,1594712
"FJI",2024,2852557
"FRA",2007,85956078923
"FRA",2008,98888839634
"FRA",2009,88002941740
"FRA",2010,105353015788
"FRA",2011,112010151896
"FRA",2012,114180529053
"FRA",2013,118820854036
"FRA",2014,120716756777
"FRA",2015,109712844802
"FRA",2016,108836528649
"FRA",2017,108867689621
"FRA",2018,117655413928
"FRA",2019,120602174129
"FRA",2020,87513986459
"FRA",2021,97729573744
"FRA",2022,106026835558
"FRA",2023,115256032667
"FRA",2024,116591262278
"FRO",2007,135174
"FRO",2008,6442960
"FRO",2009,358803
"GAB",2010,77925114
"GAB",2011,29617393
"GAB",2012,129190911
"GAB",2013,38531502
"GAB",2014,89390082
"GAB",2015,61949326
"GAB",2016,94533513
"GAB",2017,51877570
"GAB",2018,98516906
"GAB",2019,64376117
"GAB",2020,59109890
"GAB",2021,40017534
"GAB",2022,78992997
"GAB",2023,40040970
"GBR",2007,68910890387
"GBR",2008,67549496673
"GBR",2009,48685088911
"GBR",2010,66763505658
"GBR",2011,75837991775
"GBR",2012,73189556183
"GBR",2013,74738907476
"GBR",2014,76056349521
"GBR",2015,74614813819
"GBR",2016,73847891849
"GBR",2017,73731450536
"GBR",2018,75625933738
"GBR",2019,76930491386
"GBR",2020,58169579347
"GBR",2021,66732692546
"GBR",2022,74407155054
"GBR",2023,82372118999
"GBR",2024,84767727807
"GEO",2009,14814975
"GEO",2010,12436532
"GEO",2011,12154187
"GEO",2012,20048799
"GEO",2013,21318338
"GEO",2014,26436679
"GEO",2015,34242243
"GEO",2016,16319719
"GEO",2017,21231758
"GEO",2018,23144128
"GEO",2019,15548971
"GEO",2020,13231875
"GEO",2021,16787165
"GEO",2022,37872247
"GEO",2023,19250589
"GEO",2024,38187367
"GHA",2010,9152124
"GHA",2011,23837344
"GHA",2012,74464827
"GHA",2013,62205333
"GHA",2014,96040603
"GHA",2015,89431412
"GHA",2016,21058841
"GHA",2017,41175497
"GHA",2018,50025593
"GHA",2019,9976531
"GHA",2021,8559644
"GHA",2022,20927708
"GHA",2023,20813123
"GIN",2013,989751
"GIN",2014,3601290
"GIN",2015,2455734
"GIN",2016,799556
"GMB",2011,22564
"GMB",2012,12713
"GMB",2013,24497
"GMB",2014,0
"GMB",2015,738
"GMB",2016,0
"GMB",2017,2090
"GMB",2018,6065
"GMB",2019,402
"GMB",2020,1274
"GMB",2021,20
"GMB",2022,24121
"GMB",2023,14930
"GMB",2024,7739
"GNB",2015,18
"GRC",2007,1121470129
"GRC",2008,1561744986
"GRC",2009,1363815916
"GRC",2010,1293893167
"GRC",2011,1402486556
"GRC",2012,1138029201
"GRC",2013,951302817
"GRC",2014,1338279317
"GRC",2015,1330159357
"GRC",2016,1416985518
"GRC",2017,1384671573
"GRC",2018,1755535165
"GRC",2019,1779259833
"GRC",2020,2006739599
"GRC",2021,2250610346
"GRC",2022,2860598783
"GRC",2023,3023255566
"GRC",2024,2973518417
"GRD",2010,78111
"GRD",2011,70689
"GRD",2012,195833
"GRD",2013,195026
"GRD",2014,1221586
"GRD",2015,355897
"GRD",2016,2988674
"GRD",2017,331598
"GRD",2018,1278881
"GRD",2019,796930
"GRD",2020,112035
"GRD",2021,90309
"GRD",2022,110475
"GRD",2023,420417
"GRD",2024,656058
"GRL",2007,1700118
"GRL",2008,486704
"GRL",2009,300791
"GRL",2010,13306187
"GRL",2011,1773158
"GRL",2012,3325948
"GRL",2013,919559
"GRL",2014,257025
"GRL",2015,12776481
"GRL",2016,2115984
"GRL",2017,1743349
"GRL",2018,487974
"GTM",2007,125891929
"GTM",2008,157358135
"GTM",2009,149657665
"GTM",2010,228548345
"GTM",2011,198225103
"GTM",2012,208074794
"GTM",2013,213666508
"GTM",2014,229707719
"GTM",2015,249132210
"GTM",2016,259701215
"GTM",2017,246967065
"GTM",2018,255865387
"GTM",2019,241814990
"GTM",2020,300037283
"GTM",2021,332469285
"GTM",2022,369983861
"GTM",2023,376979755
"GTM",2024,365552337
"GUY",2007,411706
"GUY",2008,70848
"GUY",2009,16213
"GUY",2010,74241
"GUY",2011,95679
"GUY",2012,41530
"GUY",2013,119766
"GUY",2014,105393
"GUY",2015,90066
"GUY",2016,161359
"GUY",2017,254735
"GUY",2018,82753
"GUY",2019,95124
"GUY",2020,1438979
"GUY",2021,139915
"GUY",2022,111140
"GUY",2023,9073399
"GUY",2024,13317390
"HKG",2007,2650471846
"HKG",2008,2354314529
"HKG",2009,1999987979
"HKG",2010,2527687279
"HKG",2011,1223153426
"HKG",2012,962304721
"HKG",2013,680834176
"HKG",2014,540927728
"HKG",2015,453118850
"HKG",2016,469857067
"HKG",2017,293611819492
"HKG",2018,330090997861
"HKG",2019,322040157458
"HKG",2020,340143502997
"HKG",2021,431668056504
"HKG",2022,404935377075
"HKG",2023,369163546379
"HKG",2024,422347931252
"HND",2007,9817623
"HND",2009,15499136
"HND",2010,19523512
"HND",2011,12063500
"HND",2012,39629388
"HND",2014,44612409
"HND",2015,18698692
"HND",2016,37759500
"HND",2017,45740962
"HND",2018,29002648
"HND",2019,12597313
"HND",2020,58998495
"HND",2021,21992491
"HND",2023,86433420
"HND",2024,105462699
"HRV",2007,803499581
"HRV",2008,936967178
"HRV",2009,793006198
"HRV",2010,817139883
"HRV",2011,776020576
"HRV",2012,913351645
"HRV",2013,999788815
"HRV",2014,915598803
"HRV",2015,915727467
"HRV",2016,1336109796
"HRV",2017,926522170
"HRV",2018,1011950033
"HRV",2019,952468476
"HRV",2020,1084083418
"HRV",2021,1330725251
"HRV",2022,1736046687
"HRV",2023,1738860511
"HRV",2024,1919903808
"HUN",2007,20016939000
"HUN",2008,21678437000
"HUN",2009,18119145000
"HUN",2010,20245844000
"HUN",2011,22847617000
"HUN",2012,17575545657
"HUN",2013,17134185796
"HUN",2014,15681730021
"HUN",2015,14668188045
"HUN",2016,15894221309
"HUN",2017,17001565128
"HUN",2018,18051188622
"HUN",2019,18443341363
"HUN",2020,18196444682
"HUN",2021,19838941890
"HUN",2022,22854435493
"HUN",2023,24766593885
"HUN",2024,28785162217
"IDN",2010,7193215376
"IDN",2011,7401356876
"IDN",2012,7360679507
"IDN",2013,6567489793
"IDN",2014,6619076393
"IDN",2015,5891714980
"IDN",2016,5415731582
"IDN",2017,5971620053
"IDN",2018,6382145126
"IDN",2019,6281290684
"IDN",2020,6408750621
"IDN",2021,7492179183
"IDN",2022,10339847555
"IDN",2023,10509333468
"IDN",2024,10407239550
"IND",2009,11219528624
"IND",2010,10668887032
"IND",2011,14508694707
"IND",2012,13881886778
"IND",2013,17945576995
"IND",2014,18334404544
"IND",2015,14588767825
"IND",2016,14266747536
"IND",2017,15104651310
"IND",2018,20197216794
"IND",2019,23471089532
"IND",2020,21583797567
"IND",2021,27447578528
"IND",2022,35784973166
"IND",2023,40942449667
"IND",2024,54140883629
"IRL",2007,33510907501
"IRL",2008,33374983553
