"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Costa Rica","CRI","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","16.21","15.17","18.24","18.81","18.44","16.87","18.6","21.64","23.05","24.48","26.47","26.49","28.22","29.54","34.86","40.97","41.84","40.6","43.98","42.15","43.64","39.42","41.21","44.06","51.65","51.37","53.95","52.91","54.56","58.17","62.26","59.14","59.01","65.78","70.32","70.24","67.78","68.62","73.64","73.63","73.25","72.44","74.38","74.47","80.12","81.07","87.07","90.95","94.68","97.5","97.51","97.1","98.36","100.41","100.4","99.2","102.78","105.76","111.62","111.51","113.15","113.36","","",
"Caribbean small states","CSS","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","","","",
"Cuba","CUB","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","69.92","74.1","77.62","83.27","87.27","90.21","94.83","115.47","114.73","110.68","107.48","108.05","101.94","95.02","89.97","102.57","117.37","112.35","111.04","114.07","120.68","116.81","121.15","124.04","125.7","127.69","125.51","126.52","128.63","126.58","103.1","81.97","76.57","79.93","79.16","81.51","75.08","77.74","82.38","81.95","77.79","74.25","72.46","69.77","65.51","68.66","83.53","90.41","91.62","91.09","93.97","92.43","96.01","98.02","95.73","106.25","105.15","106.69","106.71","82.78","78.64","87.4","","",
"Curacao","CUW","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","20.63","21.61","22.88","23.59","26.3","31.18","34.32","37.81","43.75","47.69","52.11","55.24","58.26","44.75","30.73","34.82","37.73","42.43","43.51","44.49","47.71","51.29","55.76","60.45","64.04","67.76","72.4","75.12","79.17","80.37","80.51","83.13","91.56","97.07","102.23","104.98","107.17","109.18","113.55","117","119.02","123.38","119.58","115.48","111.75","104.11","106.45","112.84","106.76","105.43","108.09","105.85","99.61","95.66","99.64","104.7","109.56","110.9","115.62","116.44","125.98","121.57","","",
"Czechia","CZE","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164.22","140.28","142.78","141.21","134.16","136.96","132.47","127.14","128.32","123.95","121.7","119.88","116.73","113.52","118.53","109.92","103.88","99.55","98.13","93.63","95.57","97.9","100.26","101.84","101.11","99.92","100.39","101.98","104.08","102.33","","",
"Germany","DEU","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","70.78","71.92","74.3","76.2","77.07","80.03","82.68","86.02","87.03","88.27","88.86","87.91","88.64","92.87","93.77","94.91","95.29","99.09","101.31","104.11","104.81","103","106.09","108.11","108.6","112.14","109.69","107.09","106.3","106.4","99.51","91.17","88.94","86.09","87.33","88.2","88.42","88.32","90.13","88.63","89.83","88.83","89.04","90.16","89.59","89.84","91.92","93.83","94.7","96.52","98.28","96.99","97.68","99.84","100.45","99.71","98.88","98.47","98.07","98.48","97.06","93.35","","",
"Djibouti","DJI","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","32.28","33.2","34.37","35.05","35.5","37.92","39.37","41.9","44.67","46.16","47.98","50.03","49.64","52.41","53.58","59.36","57.83","60.53","65.47","78.75","65.84","59.59","63.97","69.37","72.29","76.02","75.57","76.45","77.92","84.09","95.58","95.6","97.51","100.63","99.06","101.38","102.52","104.32","109.96","127.82","128.54","128.6","128.7","105.91","121.43","93.29","127.51","128.65","128.75","128.76","129.52","130.49","129.9","104.19","77.91","117.9","127.85","129.81","128.25","129.64","130.09","130.77","","",
"Dominica","DMA","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","27.37","27.05","26.47","26.57","26.17","25.62","26.28","26.4","27.52","27.75","28.04","28.24","29.45","30.09","32.43","35.07","37.93","40.09","42.52","45.18","47.06","49.71","51.92","53.37","59.81","66.6","76.05","76.06","80.56","80.09","80.98","79.71","83.84","85.03","82.79","88.22","88.85","89.31","91.54","92.67","93.75","94.13","95.42","96.05","97.32","96.58","99.83","97.64","97.7","101.98","101.36","105.75","100.38","100.43","99.89","99.68","99.6","99.77","101.97","101.64","102.28","102.31","","",
"Denmark","DNK","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","70.52","72.32","70.76","71.78","73.76","75.24","76.19","74.21","70.82","69.31","70.3","70.29","72.25","75.69","75.74","76.61","78.3","81.22","84.51","85.42","85.04","85.98","89.79","88.68","88.75","91.25","89","87.74","87.28","88.57","90.82","93.17","97.03","96.8","97.11","96.69","96.93","100.12","100.37","99.92","102.3","103.81","103.81","104.68","103.1","100.96","102.91","100.51","96.91","101","102.65","101.28","99.05","99.34","99.89","100.77","99.58","101.46","98.98","102.43","106.32","102.21","","",
"Dominican Republic","DOM","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","16.18","16.34","16.29","16.82","16.91","17.68","18.56","20.47","21.65","22.05","23.9","25.72","27.1","27.35","27.15","29.4","30.28","31.1","34.39","35.6","35.5","36.06","38.41","38.85","40.6","40.13","41.16","46.39","49.2","50.63","48.84","53.12","54.38","51.63","56.25","59.25","53.78","58.99","61.73","66.98","81.75","81.54","74.23","76.41","89.57","98.41","105.06","99.88","101.75","94.97","96.5","90.52","95.08","94.6","101.17","104.23","99.42","104.35","108.69","102.49","106.86","111.38","","",
"Algeria","DZA","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","10.58","9.79","8.93","10.21","11.33","11.99","12.71","14.26","14.8","14.86","16.15","16.93","17.61","18.58","19.13","20.02","20.84","21.07","22.13","23.48","24.28","27.49","29.37","30.39","32.05","32.21","35.76","38.25","40.45","43.56","43.27","45.13","47.64","48.53","49.87","50.41","49.56","52.15","52.04","59.4","57.93","60.19","61.45","65.43","67.44","70.72","70.59","70.79","75.16","79.63","86.81","91.42","96.37","100.61","97.56","101.83","100.15","96.31","96.52","97.06","97.32","98.11","","",
"East Asia & Pacific (excluding high income)","EAP","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","","","",
"Early-demographic dividend","EAR","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","2.59182129490044","2.68280007015813","2.74603184233044","2.68643808797637","2.74780572208044","2.87309189423252","2.94458767780429","3.03415197065604","3.16649814451889","3.14549634095494","3.12161011604167","3.24359299599366","3.29120504872723","3.38622282876264","3.52727944633946","3.71835289561001","3.83699027023886","3.98926982016159","4.05795712700561","4.10651968418171","4.26146828989551","4.37409714075904","4.52049469132216","4.67657952380076","4.83210918438889","5.05513674568906","5.04922469847471","5.15909571634385","5.28195187483709","5.56698160524714","5.63989340004817","5.94960400387848","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","","","",
"East Asia & Pacific","EAS","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","96.2420061267616","96.5169942160678","96.8363885324108","97.101684106009","97.2496063348323","97.3261987964168","97.4106659850914","97.4742401353772","97.5564730125179","97.6484416393307","97.7632370943348","97.8893092311447","97.9113716965268","97.8823419142399","97.9635093931508","98.0389439083002","98.0842679536137","98.1829387903033","98.3009854020334","98.3585396639718","98.402806546852","98.4638749060782","98.5242550892337","98.6146194397499","98.701215755702","98.7507296463856","98.8284426551229","98.8994874636736","98.933718203745","98.9914043668952","99.0598799304497","99.1193894105342","99.1810160837809","99.2471491682857","99.3097434379793","99.306437101221","99.3476679768939","99.3817136961577","99.4032408184672","99.4164279684983","99.4262937834041","99.4422575276068","99.4597630897102","99.4746810569136","99.4936549736561","99.5103531645526","99.5136741554618","99.5300816001341","99.5451417807084","99.5544159042183","99.55764936822","99.5739277132448","99.5833477052895","99.5918556849376","100","100","100","100","100","100","","","","",
"Europe & Central Asia (excluding high income)","ECA","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","","","",
"Europe & Central Asia","ECS","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.06660728139767","7.0187958989862","6.82521621058037","6.65647540840437","6.54928245253289","6.4480725245041","6.48247382121631","6.42290371812815","97.8780460277433","97.8692708980572","97.9023331585421","97.9118357280654","97.9059587327725","97.9047786543325","97.9277067314668","97.9701343958875","97.9831237161693","97.9861931474791","98.0295217597478","98.0549886637651","98.0704267800714","98.083906846134","98.1238726962133","100","100","100","100","100","100","","","","",
"Ecuador","ECU","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","13.45","13.86","14.23","14.72","15.37","16.17","16.57","17.62","18.26","19.61","19","19.7","20.33","21.66","22.31","23.1","24.29","26.4","27.85","26.82","27.12","28.88","27.19","28.49","28.01","29.42","29.09","31.91","32.88","35","37.62","38.49","41.03","43.91","48.13","52.2","57.45","54.62","58","62.66","67.67","67.79","68.61","70.68","69.89","77.97","82.2","87.25","88.74","92.16","98.38","95.69","102.67","104.69","98.79","96.52","91.75","92.27","97.12","92.76","94.55","93.93","","",
"Egypt, Arab Rep.","EGY","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","17.77","18.47","17.67","18.23","18.66","19.07","19.55","23.37","23.33","23.46","24.13","24.66","24.74","25.28","25.71","25.92","26.19","26.67","26.88","27.33","28.01","29.47","30.5","31.78","33.41","35.3","37.37","38.63","38.66","39.62","47.55","49.94","51.36","53.44","55.53","57.77","62.76","62.81","64.8","66.01","67.34","77.78","83.39","79.67","83.85","89.38","94.21","95.97","94.26","96.42","97.97","101.24","102.19","102.59","99.65","97.76","102.48","98.94","99.76","110.92","122.85","119.36","","",
"Euro area","EMU","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","1.95700439684118","1.99368823090351","2.01843598905808","2.04038097085282","2.09009641743827","2.17721582792611","2.26841664061098","2.34206042415317","2.37108255432711","2.43787996770157","2.47946626460376","2.47735659007098","2.53478513807446","2.69023720130398","2.7211638369336","2.74969060912532","2.78559517655623","2.8711107898512","2.96618049158818","3.06913012793365","3.09002271882142","3.09334419944039","3.16575766496214","3.23083076828832","3.2198722030051","3.27348753097816","3.26308307002223","3.23599189496312","3.1934759246544","3.26240101618196","3.17054399889352","3.25649662029392","3.25431872896854","3.20953991369653","3.25321655757174","3.3031433745468","3.30430426185849","3.35108314843853","3.35609605636305","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","","","",
"Eritrea","ERI","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.24","57.72","59.19","65.04","66.27","72.35","73.44","75.78","75.98","75.02","81.49","83.85","85.95","90.43","98.6","89.47","99.09","100.27","101.81","102.68","100.7","99.85","99.15","101","104.9","105.87","107.23","107.62","108.55","109.34","","",
"Spain","ESP","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","23.08","23.43","26.54","28.47","27.14","30.99","31.86","33.39","35.24","39.12","38.94","40.18","43.69","47.11","47.81","49.56","51.67","51.98","53.62","58.97","60.87","62.54","62.86","63.14","62.63","62.17","64.14","67.1","65.81","68.61","71.38","70.87","70.74","70.32","72.11","75.31","77.23","84.73","85.91","87.04","90.24","92.97","94.92","92.76","90.97","91.55","91.93","94.32","89.03","91.57","94.79","94.11","90.89","94.48","99.8","105.71","106.96","110.28","113.83","118.3","119.84","118.7","","",
"Estonia","EST","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141.7","120.33","107.05","98.63","89.91","89.8","92.9","86.19","80.92","86.21","85.58","83.23","88.88","87.64","91.06","91.19","92.06","91.13","90.48","93.09","95.06","99.77","98.52","101.64","99.84","96.13","95.83","95.56","95.58","95.03","94.58","","",
"Ethiopia","ETH","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.13","44.45","45.2","49.15","49.71","50.76","52.26","52.06","53.14","75.32","75.42","77.21","75.29","81.87","85.4","94.46","88.53","107.54","97.98","96.77","95.05","98.82","101.5","99.68","105.88","107.62","115.94","127.05","112.51","116.06","","",
"European Union","EUU","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","2.62069028490068","2.66878626232652","2.67567216580469","2.7044243298556","2.78696954974789","2.89899502465139","3.00791150367863","3.09638375838616","3.12372346740676","3.18778668684986","3.24303559236696","3.275598249653","3.36641953299843","3.56962662369993","3.6175459446708","3.65463058863057","3.71561189228474","3.82770287816533","3.95595103688007","4.03611760024507","4.00275308983294","4.01851610287614","4.11228385153913","4.20326481206451","4.19438330426899","4.25233159397407","4.2397365876264","4.20962990913589","4.16152667849376","4.25083879920373","4.08631781992742","4.11746364709575","4.18907629100107","4.09914171659361","4.14377482287977","4.20200666219835","4.19319558691141","4.25554026584148","4.25619364132355","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","","","",
"Fragile and conflict affected situations","FCS","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","12.9181602058041","13.0782064461508","13.7236932727141","13.6276084992093","14.0071607160027","14.7213137295323","15.2834431495467","16.1329076500747","16.0241150875429","16.1074848814773","16.3964526300749","16.4260768378549","17.306804179534","17.8251790871553","18.5007085485409","19.5662408313423","20.7433973038094","22.2242034209393","24.2901150846103","26.2229922199067","28.3075586087205","27.445060196478","27.3976854779128","24.8280754991904","28.2633782169594","26.8344771174281","25.6758969874587","26.6087846596602","28.0995671735507","29.1076344687799","30.8347595401564","32.8758243913527","51.8954813454853","56.4507653332787","60.7338755828193","61.7233988098127","65.3397699416345","71.424412987428","77.7136733044981","82.8190052868057","88.1342862763792","92.8117861486863","97.5661029744331","98.6265615260186","101.130718885725","99.4519280161149","99.6121460771231","101.994185706809","102.024090440854","103.682160350064","103.81612264587","100","100","100","100","100","100","100","100","100","","","","",
"Finland","FIN","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","96.72","100.17","104.3","107.92","106.59","103.47","103.81","103.3","108.44","103.81","107.05","106.1","102.14","105.31","104.88","108.56","106.64","107.1","109.26","111.58","112.83","111.99","113.91","114.78","112.7","112.14","110.83","103.78","103.99","107.12","101.77","98.94","95.88","97.84","94.68","94.37","96.54","96.04","94.63","94.74","97.47","99.59","100.67","100.6","99.5","99.64","99.62","98.15","96.58","96.48","96.34","95.32","96.84","98.1","100.7","101.2","100.28","99.61","99.94","101.41","99.87","97.85","","",
"Fiji","FJI","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","33.33","35.13","37.61","46.7","45.39","47.52","50.07","51.02","58.12","59.91","65.38","59.79","65.2","64.89","67.18","67.99","76","80.49","86.27","92.25","96.73","94.28","95.55","96.34","102.77","109.98","110.91","112.33","118.67","125.96","84.04","71.32","82.49","90.72","91.77","93","96.31","93.58","92.92","91.19","92.77","95.42","89.21","98.5","100.77","104.86","106.73","107.25","68.45","80.62","95.99","102.45","90.43","108.3","112.4","79.3","142.51","146.32","141.6","113.29","123.59","167.44","","",
"France","FRA","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","73.15","73.64","74.03","72.82","76.29","77.54","81.7","83.81","82.07","83.07","85.27","85.49","86.91","92.62","92.28","93.97","92.61","94.62","100.66","103.03","103.56","103.78","104.95","107.66","105.31","106.35","106.48","104.53","102.21","105.47","107.32","105.36","104.94","106.52","109.05","111.38","112.62","112.12","109.31","103.28","104.21","105.22","103.26","101.4","100.93","96","97.21","99.42","97.83","99.43","101.15","98.64","96.66","99.19","100.2","100.61","99.19","98.61","97.44","98.02","96.97","93.18","","",
"Faroe Islands","FRO","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","44.89","43.9","43.83","42.64","37.64","42.43","44.59","44.49","46.01","46.13","46.02","45.53","32.38","43.44","43.44","44.93","45.31","41.33","43.72","44.1","44.66","45.76","45.99","46.03","46.07","46.7","46.9","47.73","48.2","48.34","47.88","48.25","47.88","47.89","48.29","48.44","48.55","48.57","48.43","47.86","47.18","48.16","48","48","48","49.33","49.33","51.09","96.82","100.19","102.99","100.93","103.43","102.9","101.09","103.07","107.1","","",
"Micronesia, Fed. Sts.","FSM","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.27","85.35","85.27","85.64","93.07","94.01","94.02","94.04","94.05","94.07","94.08","94.04","94.11","94.12","94.12","90.46","96.65","85.49","93.75","91.36","97.18","92.71","98.74","98.47","100.2","101.34","103.34","100.28","101.93","102.7","103.38","104.04","","",
"Gabon","GAB","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","43.11","45.75","48.4","50.94","52.4","53.89","54.02","54.32","54.14","54.38","54.71","55.19","55.66","56.2","54.41","55.98","57.01","58.41","58.32","58.24","58.34","58.35","58.87","60.08","60.9","62.52","63.17","64.13","64.84","66.48","67.02","69.37","71.43","71.93","74.36","75.58","78.31","80.43","81.9","83.68","84.52","85.54","86.29","87.38","87.77","86.14","87.93","89.07","90.56","92.36","92.96","92.49","97.89","98.81","100.68","100.52","101.22","100.71","102.77","101.55","102.67","104.13","","",
"United Kingdom","GBR","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","72.76","74.83","74.28","73.99","75.74","75.94","77.92","78.35","78.14","81.92","81.93","84.92","85.05","89.24","90.45","90.09","91.66","93.68","95.12","97.41","94.97","96.45","99.94","99.77","101.37","99.37","100.22","96.4","95.82","97.74","98.37","100.08","99.09","101.93","102.88","95.56","95.84","97.86","96.75","93.85","89.1","91.64","91.32","90.97","92.24","93.09","92.92","91.53","90.51","94.08","95.13","93.84","94.7","98.65","100.47","100.89","102.53","104.35","105.97","106.82","106.53","105.24","","",
"Georgia","GEO","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.34","103.7","110.66","122.38","130.53","137.46","128.54","129.15","132.35","137.94","143.88","148.2","145.51","146.44","111.61","111.56","103.09","94.45","99.01","92.07","87.28","93.4","99.4","102.78","97.82","99.05","104.74","103.45","102.35","104.5","105.66","","",
"Ghana","GHA","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","18.07","18.83","19.52","21.7","22.74","24.03","24.79","26.2","27.83","28.28","28.61","30.64","30.49","31.24","32.33","31.9","34.4","36.08","37.66","40","41.52","43.94","47.19","46.93","46.97","46.95","48.31","48.65","50.17","50.64","51.98","51.6","52.17","53.08","51.26","52.86","52.07","51.91","54.17","59.86","59.56","60.5","64.9","65.04","66.61","71.1","73.33","76.75","80.1","83.62","86.46","89.8","93.21","95.85","101.47","102.68","106.21","108.75","111.45","115.62","116.02","119.16","","",
"Gibraltar","GIB","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","12.98","13.32","13.75","14.16","14.54","15.13","14.7","15.28","14.42","14.42","14.3","14.46","15.38","16.74","17.4","17.65","17.49","17.72","17.48","17.68","17.69","17.95","18.77","19.12","17.42","14.17","16.26","19.14","19.71","21.4","24.79","26.25","27.97","30.11","35.87","37.5","39.19","41.1","43.05","44.22","45.14","46.89","49.34","52.26","55.13","59.46","62.58","66.26","69.92","78.83","83.59","87.69","92.94","95.85","99.02","105.13","111.59","114.99","120.96","96.91","102.32","108.73","","",
"Gambia, The","GMB","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","24","25.21","26.6","27.72","28.96","30.41","31.75","33.36","34.92","36.95","38.15","40.22","40.23","39.86","40.16","40.24","39.31","39.25","39.38","39.52","39.02","39","39.01","38.39","39.58","39.77","40.76","41.18","41.88","40.72","70.53","71.74","72.41","73.3","73.17","72.38","73.51","73.49","74.07","74.73","75.84","78.52","86.36","88.9","89.47","90.66","93.03","94.47","97.2","95.43","94.01","95.24","94.81","99.54","102.61","97.85","91.54","79.25","75.58","72.81","73.24","73.35","","",
"Guinea-Bissau","GNB","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","26.98","26.97","26.98","27.03","27.03","27.16","27.18","27.14","27.26","27.45","28.08","29.62","30.18","31.04","32.22","33.34","34.98","36.3","37.46","38.47","39.75","40.96","41.65","42.57","43.26","44.4","45.81","47.22","48.3","49.71","56.97","59.17","60.77","60.7","61.83","63.77","65.88","67.06","68.58","69.17","69.91","70.18","75.32","75.07","77.23","79.81","82.59","90.45","90.61","94.99","98.3","100.35","103.88","101.87","98.88","99.25","102.41","98.01","98.97","99.34","100.11","100.94","","",
"Equatorial Guinea","GNQ","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","40.49","42.66","42.42","43.34","45.68","45.22","45.65","46.16","49.85","50.8","51.74","54.24","54.94","55.35","58.13","58.7","59.21","60.93","61.2","61.76","64.81","66.97","67.3","68.74","70.31","71.75","73.43","75.11","76.79","79.27","80.95","82.63","84.31","91.57","92.94","94.18","95.55","96.79","98.56","99.49","100.11","102.27","102.17","107.16","111.27","103.84","101.87","106.01","106.03","115.04","115.6","117.29","87.78","100.25","105.64","94.1","99.23","90.73","98.49","109.8","99.23","86.55","","",
"Greece","GRC","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","47.41","53.51","56.89","58.47","62.1","67.37","70.41","69.45","75.45","79.32","83.06","87.41","93.33","102.98","108.14","110.04","108.54","109.74","110.81","110.8","111.97","111.8","110.24","110.51","107.7","107.75","109.79","112.04","112.35","112.58","111.78","111.69","112.99","112.84","115.88","114.85","109.59","108.97","106.29","109.97","110.13","111.16","115.4","111.47","114.22","111.44","107.61","110.36","110.71","110.16","109.07","108.49","113.89","101.33","99.73","98.94","96.82","93.78","94.04","96.65","97.28","100.09","","",
"Grenada","GRD","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","64.97","68.21","68.92","70.86","72.69","79.94","74.8","84.57","87.37","90.6","85.01","80.02","86.75","87.53","82.26","79","77.06","77.77","70.84","71.15","74.97","71.32","71.29","71.07","70.62","71.32","73.36","72.92","73.57","77.48","77.82","74.13","72.78","79.85","82.83","77.95","73.43","70.28","77.25","76.13","80.11","88.29","88.41","86.56","85.86","112.96","106.44","101.15","103.99","99.86","100.23","100.01","94.15","99.18","95.98","104.84","101.51","120.06","119.57","128.56","137.92","137.37","","",
"Greenland","GRL","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","15.26","15.41","16.63","16.93","16.61","16.08","17.71","19.79","20.82","22.28","23.9","24.7","24.44","23.62","24.68","25.73","26.66","25.93","23.79","25.69","25.51","25.29","27.86","27.58","27.67","25.35","28.05","30.24","33.12","34.05","30.21","29.83","32.56","34.61","36.55","37.91","40.61","40.05","39.9","40.32","45.66","51.44","51.08","51.68","52.48","55.75","58.41","59.32","65.17","67.12","70.65","76.05","78.94","97.09","99.75","103.16","105.96","108.78","107.49","120.56","118.58","120.25","","",
"Guam","GUM","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","28.31","29.28","29.75","33.36","35.82","37.4","38.25","43.05","47.81","48.73","51.29","53.68","57.08","52.78","56.38","59.19","58.57","54.02","46.44","47.29","46.5","38.14","28.99","27.49","25.77","27.21","30.72","33.5","30.73","29.62","30.76","38.97","40.74","44.79","43.96","53.6","53.51","51.56","51.92","51.44","52.57","57.58","71.84","74.51","72.08","67.25","76.87","73.32","80.84","76.98","84.7","90.69","93.08","96.84","100.89","102.27","99.96","123.24","121.77","130.87","139.31","153.54","","",
"High income","HIC","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","5.88339338820476","5.98915002523807","6.08946701693171","6.27983813900095","6.36440223766905","6.50946384511665","6.69214606403882","6.84630933689961","6.926508966271","7.11566875475119","7.221238189979","7.31206519812159","7.28206799791157","7.58179937752437","7.69193499638109","7.95171421489859","8.02353548805914","8.12695777271135","8.21468216013301","8.36144055161381","8.39283430615244","8.4332476024407","8.63875631317884","8.70648962713803","8.81866335621132","8.92042254618119","8.95530077729557","9.00811710002392","8.96760167642988","9.11146642505707","8.94025072718946","10.1483000952372","10.1782050097158","10.1431255479226","10.14738282157","10.2034208729829","10.2400207298817","10.3680948751558","10.4118411521344","97.4697269130353","97.4711611069879","97.4976139166762","97.5032995825169","97.5087575155338","97.4966678157098","97.508161576051","97.5541227495749","97.5833759917082","97.5717778962775","97.588962519556","97.6040307808745","97.6185823775194","97.634360228104","97.6771261944997","100","100","100","100","100","100","","","","",
"Hong Kong SAR, China","HKG","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","95.18","136.49","127.41","98.75","87.33","87.86","93.51","123.01","133.92","141.88","151.93","167.6","130.17","124.64","114.57","123.07","144.6","154.68","174.13","90.36","197.55","191.63","191.08","177.66","193.11","169.45","178.14","180.67","157.45","137.99","115.98","73.96","86.58","46.38","59.82","66.97","72.65","81.75","96.87","101.82","105.92","96.13","114.26","104.97","110.09","112.68","117.75","97.42","117.95","102.09","91.76","95.28","104.61","96.3","96.19","107.51","99.7","96.41","210.69","244.62","175.19","149.97","","",
"Honduras","HND","Livestock production index (2014-2016 = 100)","AG.PRD.LVSK.XD","","16.48","17.57","18.02","17.72","18.35","18.64","21.22","22.91","24.44","25.6","29.7","30.63","31.99","29.12","31.34","33.05","33.03","39.96","29.32","42.53","44.02","38.31","33.35","34.27","35.47","32.68","40.89","43.43","44.56","47.82","49.07","50.56","49.74","65.24","63.41","70.29","68.55","70.07","69.26","70.14","69.6","76.23","82.44","86.07","90.14","92.81","96.7","103.86","91.82","90.99","94.57","96.43","95.77","96.02","100.52","103.46","105.01","106.67","109.17","105.94","114.8","117.36","","",
