"iso3","year","value"
"CAN",2009,1.91742
"CAN",2010,1.82504
"CAN",2011,1.78714
"CAN",2012,1.77304
"CAN",2013,1.70624
"CAN",2014,1.71483
"CAN",2015,1.69359
"CAN",2016,1.72903
"CAN",2017,1.68702
"CAN",2018,1.7372
"CAN",2019,1.75578
"CAN",2020,1.93414
"CAN",2021,1.86431
"CAN",2022,1.71166
"CAN",2023,1.70133
"CHE",1996,2.37649
"CHE",2000,2.26386
"CHE",2004,2.60818
"CHE",2008,2.65296
"CHE",2012,2.87457
"CHE",2015,3.07832
"CHE",2017,3.07698
"CHE",2019,3.1968
"CHE",2021,3.30645
"CHL",2007,0.31143
"CHL",2008,0.37492
"CHL",2009,0.35403
"CHL",2010,0.33165
"CHL",2011,0.35288
"CHL",2012,0.36213
"CHL",2013,0.3903
"CHL",2014,0.37668
"CHL",2015,0.38296
"CHL",2016,0.37103
"CHL",2017,0.35679
"CHL",2018,0.36916
"CHL",2019,0.34243
"CHL",2020,0.33525
"CHL",2021,0.36041
"CHN",1996,0.56324
"CHN",1997,0.63873
"CHN",1998,0.64689
"CHN",1999,0.74963
"CHN",2000,0.89316
"CHN",2001,0.94033
"CHN",2002,1.05786
"CHN",2003,1.12037
"CHN",2004,1.21498
"CHN",2005,1.30792
"CHN",2006,1.36854
"CHN",2007,1.37369
"CHN",2008,1.44592
"CHN",2009,1.6648
"CHN",2010,1.71372
"CHN",2011,1.78034
"CHN",2012,1.91214
"CHN",2013,1.99786
"CHN",2014,2.02243
"CHN",2015,2.05701
"CHN",2016,2.10033
"CHN",2017,2.11603
"CHN",2018,2.14058
"CHN",2019,2.24463
"CHN",2020,2.40666
"CHN",2021,2.4326
"CHN",2022,2.55518
"CIV",2016,0.06975
"COD",2004,0.26777
"COD",2005,0.05799
"COD",2006,0.06044
"COD",2007,0.13609
"COD",2008,0.08253
"COD",2009,0.07822
"COD",2015,0.40638
"COG",2022,0.38339
"COL",2000,0.13106
"COL",2001,0.1329
"COL",2002,0.15559
"COL",2003,0.17398
"COL",2004,0.16964
"COL",2005,0.16557
"COL",2006,0.16427
"COL",2007,0.18307
"COL",2008,0.19541
"COL",2009,0.19351
"COL",2010,0.19358
"COL",2011,0.19842
"COL",2012,0.22116
"COL",2013,0.25761
"COL",2014,0.30317
"COL",2015,0.36542
"COL",2016,0.27051
"COL",2017,0.26109
"COL",2018,0.31233
"COL",2019,0.32201
"COL",2020,0.2894
"CPV",2011,0.06622
"CRI",1996,0.30221
"CRI",1997,0.29569
"CRI",1998,0.26526
"CRI",1999,0.36759
"CRI",2000,0.41135
"CRI",2003,0.3619
"CRI",2004,0.37288
"CRI",2006,0.42693
"CRI",2007,0.35655
"CRI",2008,0.38593
"CRI",2009,0.51718
"CRI",2010,0.4799
"CRI",2011,0.46235
"CRI",2012,0.54713
"CRI",2013,0.54253
"CRI",2014,0.55627
"CRI",2015,0.43665
"CRI",2016,0.44335
"CRI",2017,0.42587
"CRI",2018,0.37144
"CRI",2020,0.33002
"CRI",2021,0.27385
"CRI",2022,0.33789
"CUB",1996,0.34736
"CUB",1997,0.40172
"CUB",1998,0.50124
"CUB",1999,0.45832
"CUB",2000,0.47865
"CUB",2001,0.5653
"CUB",2002,0.56445
"CUB",2003,0.58243
"CUB",2004,0.60231
"CUB",2005,0.5492
"CUB",2006,0.44139
"CUB",2007,0.43615
"CUB",2008,0.50061
"CUB",2009,0.61485
"CUB",2010,0.60767
"CUB",2011,0.27192
"CUB",2012,0.40716
"CUB",2013,0.47467
"CUB",2014,0.41596
"CUB",2015,0.42854
"CUB",2016,0.34223
"CUB",2017,0.43066
"CUB",2018,0.53691
"CUB",2019,0.55308
"CUB",2020,0.51838
"CUB",2021,0.32282
"CUB",2022,0.36012
"CYP",1998,0.20331
"CYP",1999,0.21806
"CYP",2000,0.2269
"CYP",2001,0.23694
"CYP",2002,0.27967
"CYP",2003,0.31834
"CYP",2004,0.33564
"CYP",2005,0.36727
"CYP",2006,0.38346
"CYP",2007,0.40007
"CYP",2008,0.38594
"CYP",2009,0.44437
"CYP",2010,0.44292
"CYP",2011,0.45263
"CYP",2012,0.43765
"CYP",2013,0.48485
"CYP",2014,0.51205
"CYP",2015,0.47529
"CYP",2016,0.5197
"CYP",2017,0.54259
"CYP",2018,0.61405
"CYP",2019,0.70945
"CYP",2020,0.83654
"CYP",2021,0.8003
"CYP",2022,0.74527
"CZE",1996,0.88912
"CZE",1997,0.98819
"CZE",1998,1.06022
"CZE",1999,1.04957
"CZE",2000,1.10997
"CZE",2001,1.09871
"CZE",2002,1.09819
"CZE",2003,1.1421
"CZE",2004,1.13935
"CZE",2005,1.161
"CZE",2006,1.22542
"CZE",2007,1.29572
"CZE",2008,1.23358
"CZE",2009,1.28656
"CZE",2010,1.3267
"CZE",2011,1.54477
"CZE",2012,1.76967
"CZE",2013,1.87924
"CZE",2014,1.95833
"CZE",2015,1.91689
"CZE",2016,1.67003
"CZE",2017,1.76855
"CZE",2018,1.89906
"CZE",2019,1.92734
"CZE",2020,1.98599
"CZE",2021,1.99601
"CZE",2022,1.9642
"DEU",1996,2.14461
"DEU",1997,2.18832
"DEU",1998,2.21613
"DEU",1999,2.34779
"DEU",2000,2.40982
"DEU",2001,2.40437
"DEU",2002,2.43622
"DEU",2003,2.47461
"DEU",2004,2.43519
"DEU",2005,2.44193
"DEU",2006,2.47232
"DEU",2007,2.46048
"DEU",2008,2.61513
"DEU",2009,2.74266
"DEU",2010,2.73024
"DEU",2011,2.80555
"DEU",2012,2.88166
"DEU",2013,2.83599
"DEU",2014,2.87784
"DEU",2015,2.93379
"DEU",2016,2.94039
"DEU",2017,3.0471
"DEU",2018,3.11011
"DEU",2019,3.16701
"DEU",2020,3.13136
"DEU",2021,3.12882
"DEU",2022,3.13236
"DNK",1996,1.80667
"DNK",1997,1.88914
"DNK",1998,2.00619
"DNK",1999,2.12764
"DNK",2000,2.1862
"DNK",2001,2.32466
"DNK",2002,2.44145
"DNK",2003,2.51085
"DNK",2004,2.41916
"DNK",2005,2.39337
"DNK",2006,2.403
"DNK",2007,2.51541
"DNK",2008,2.77346
"DNK",2009,3.05514
"DNK",2010,2.91707
"DNK",2011,2.94465
"DNK",2012,2.98125
"DNK",2013,2.97048
"DNK",2014,2.91409
"DNK",2015,3.05497
"DNK",2016,3.09283
"DNK",2017,2.93124
"DNK",2018,2.96603
"DNK",2019,2.89685
"DNK",2020,2.97258
"DNK",2021,2.76142
"DNK",2022,2.89051
"DZA",2001,0.21219
"DZA",2002,0.33807
"DZA",2003,0.18122
"DZA",2004,0.15186
"DZA",2005,0.06367
"DZA",2017,0.47865
"ECU",1996,0.07406
"ECU",1997,0.06263
"ECU",1998,0.06517
"ECU",2001,0.05448
"ECU",2002,0.0584
"ECU",2003,0.06007
"ECU",2006,0.13176
"ECU",2007,0.13501
"ECU",2008,0.23011
"ECU",2009,0.41055
"ECU",2010,0.41127
"ECU",2011,0.34115
"ECU",2012,0.33308
"ECU",2013,0.37423
"ECU",2014,0.43839
"EGY",1996,0.2126
"EGY",1997,0.19756
"EGY",1998,0.1991
"EGY",1999,0.18651
"EGY",2000,0.19247
"EGY",2004,0.26994
"EGY",2005,0.24141
"EGY",2006,0.25903
"EGY",2007,0.2551
"EGY",2008,0.27024
"EGY",2009,0.43312
"EGY",2010,0.43345
"EGY",2011,0.53154
"EGY",2012,0.50899
"EGY",2013,0.63895
"EGY",2014,0.63649
"EGY",2015,0.71858
"EGY",2016,0.70848
"EGY",2017,0.64486
"EGY",2018,0.68839
"EGY",2019,0.79617
"EGY",2020,0.91564
"EGY",2021,0.91175
"EGY",2022,1.01968
"EGY",2023,1.03356
"ESP",1996,0.78753
"ESP",1997,0.77781
"ESP",1998,0.84804
"ESP",1999,0.83854
"ESP",2000,0.88276
"ESP",2001,0.88833
"ESP",2002,0.95971
"ESP",2003,1.02373
"ESP",2004,1.04089
"ESP",2005,1.09956
"ESP",2006,1.17702
"ESP",2007,1.24053
"ESP",2008,1.325
"ESP",2009,1.36364
"ESP",2010,1.35996
"ESP",2011,1.33341
"ESP",2012,1.29876
"ESP",2013,1.27482
"ESP",2014,1.24159
"ESP",2015,1.22179
"ESP",2016,1.18986
"ESP",2017,1.20977
"ESP",2018,1.24151
"ESP",2019,1.25025
"ESP",2020,1.4091
"ESP",2021,1.41122
"ESP",2022,1.43532
"EST",1998,0.56501
"EST",1999,0.67708
"EST",2000,0.6
"EST",2001,0.69839
"EST",2002,0.71203
"EST",2003,0.76465
"EST",2004,0.84584
"EST",2005,0.91705
"EST",2006,1.11277
"EST",2007,1.05874
"EST",2008,1.25188
"EST",2009,1.39679
"EST",2010,1.57899
"EST",2011,2.30522
"EST",2012,2.12481
"EST",2013,1.72412
"EST",2014,1.43023
"EST",2015,1.46777
"EST",2016,1.24306
"EST",2017,1.27685
"EST",2018,1.40999
"EST",2019,1.62058
"EST",2020,1.75315
"EST",2021,1.76766
"EST",2022,1.78205
"ETH",2005,0.17917
"ETH",2007,0.17089
"ETH",2010,0.24137
"ETH",2013,0.60474
"ETH",2017,0.27437
"FIN",1996,2.45256
"FIN",1997,2.62158
"FIN",1998,2.78443
"FIN",1999,3.05619
"FIN",2000,3.24138
"FIN",2001,3.19372
"FIN",2002,3.25308
"FIN",2003,3.29822
"FIN",2004,3.30907
"FIN",2005,3.3237
"FIN",2006,3.33216
"FIN",2007,3.33704
"FIN",2008,3.53697
"FIN",2009,3.73402
"FIN",2010,3.70532
"FIN",2011,3.61806
"FIN",2012,3.39832
"FIN",2013,3.27137
"FIN",2014,3.14751
"FIN",2015,2.87196
"FIN",2016,2.72442
"FIN",2017,2.72787
"FIN",2018,2.75749
"FIN",2019,2.79961
"FIN",2020,2.91243
"FIN",2021,2.9885
"FIN",2022,2.96469
"FRA",1996,2.2228
"FRA",1997,2.14699
"FRA",1998,2.09476
"FRA",1999,2.10767
"FRA",2000,2.09346
"FRA",2001,2.13804
"FRA",2002,2.17449
"FRA",2003,2.11994
"FRA",2004,2.09461
"FRA",2005,2.05151
"FRA",2006,2.05094
"FRA",2007,2.02451
"FRA",2008,2.06117
"FRA",2009,2.21207
"FRA",2010,2.17857
"FRA",2011,2.19161
"FRA",2012,2.22707
"FRA",2013,2.23703
"FRA",2014,2.27592
"FRA",2015,2.22702
"FRA",2016,2.22238
"FRA",2017,2.19888
"FRA",2018,2.19666
"FRA",2019,2.19179
"FRA",2020,2.27464
"FRA",2021,2.21808
"FRA",2022,2.23312
"FRO",2003,0.85253
"GAB",2007,0.41633
"GAB",2008,0.5109
"GAB",2009,0.57924
"GBR",1996,1.5754
"GBR",1997,1.53729
"GBR",1998,1.54777
"GBR",1999,1.62269
"GBR",2000,1.60963
"GBR",2001,1.59545
"GBR",2002,1.61383
"GBR",2003,1.58131
"GBR",2004,1.53089
"GBR",2005,1.55004
"GBR",2006,1.57626
"GBR",2007,1.6183
"GBR",2008,1.60901
"GBR",2009,1.66991
"GBR",2010,1.63886
"GBR",2011,1.64681
"GBR",2012,1.57587
"GBR",2013,1.62096
"GBR",2014,2.26488
"GBR",2015,2.27566
"GBR",2016,2.32052
"GBR",2017,2.32602
"GBR",2018,2.71124
"GBR",2019,2.6708
"GBR",2020,2.93883
"GBR",2021,2.89711
"GEO",1996,0.33088
"GEO",1997,0.3424
"GEO",1998,0.35384
"GEO",1999,0.28769
"GEO",2000,0.2153
"GEO",2001,0.23848
"GEO",2002,0.18574
"GEO",2003,0.2176
"GEO",2004,0.2442
"GEO",2005,0.17658
"GEO",2013,0.0771
"GEO",2014,0.16991
"GEO",2015,0.29397
"GEO",2016,0.28025
"GEO",2017,0.26645
"GEO",2018,0.27573
"GEO",2019,0.28197
"GEO",2020,0.29765
"GEO",2021,0.24875
"GEO",2022,0.2347
"GEO",2023,0.25283
"GHA",2007,0.23157
"GHA",2010,0.37655
"GMB",2008,0.01261
"GMB",2009,0.01086
"GMB",2011,0.0848
"GMB",2018,0.06933
"GRC",1997,0.4291
"GRC",1999,0.56823
"GRC",2001,0.55948
"GRC",2003,0.54654
"GRC",2004,0.5273
"GRC",2005,0.57896
"GRC",2006,0.56118
"GRC",2007,0.57655
"GRC",2008,0.66183
"GRC",2009,0.62557
"GRC",2010,0.60347
"GRC",2011,0.68426
"GRC",2012,0.71005
"GRC",2013,0.81478
"GRC",2014,0.83998
"GRC",2015,0.96605
"GRC",2016,1.00529
"GRC",2017,1.15228
"GRC",2018,1.21371
"GRC",2019,1.27499
"GRC",2020,1.51149
"GRC",2021,1.45782
"GRC",2022,1.48596
"GRL",2001,0.52741
"GRL",2002,0.55628
"GRL",2003,0.50804
"GRL",2004,0.64608
"GTM",2005,0.03556
"GTM",2006,0.0501
"GTM",2007,0.06782
"GTM",2008,0.0629
"GTM",2009,0.0562
"GTM",2010,0.04421
"GTM",2011,0.04894
"GTM",2012,0.04543
"GTM",2013,0.03916
"GTM",2014,0.02949
"GTM",2015,0.03064
"GTM",2016,0.02311
"GTM",2017,0.02955
"GTM",2018,0.02938
"GTM",2019,0.02642
"GTM",2020,0.04888
"GTM",2021,0.05863
"GUM",2003,0.2657
"GUM",2004,0.25518
"GUM",2005,0.2561
"HKG",1998,0.4283
"HKG",1999,0.45767
"HKG",2000,0.46493
"HKG",2001,0.53645
"HKG",2002,0.58147
"HKG",2003,0.68027
"HKG",2004,0.72176
"HKG",2005,0.77343
"HKG",2006,0.79468
"HKG",2007,0.75161
"HKG",2008,0.71996
"HKG",2009,0.77342
"HKG",2010,0.74946
"HKG",2011,0.72086
"HKG",2012,0.72733
"HKG",2013,0.73017
"HKG",2014,0.74014
"HKG",2015,0.76183
"HKG",2016,0.7915
"HKG",2017,0.83519
"HKG",2018,0.8633
"HKG",2019,0.92557
"HKG",2020,0.99236
"HKG",2021,0.97026
"HKG",2022,1.07288
"HKG",2023,1.10339
"HND",2000,0.04453
"HND",2001,0.03834
"HND",2002,0.04181
"HND",2003,0.04215
"HND",2004,0.04155
"HND",2015,0.01497
"HND",2017,0.03994
"HND",2018,0.06394
"HND",2019,0.05997
"HRV",1999,0.83179
"HRV",2000,1.0425
"HRV",2001,0.91762
"HRV",2002,0.94087
"HRV",2003,0.94069
"HRV",2004,1.02002
"HRV",2005,0.84776
"HRV",2006,0.73211
"HRV",2007,0.78299
"HRV",2008,0.87568
"HRV",2009,0.83304
"HRV",2010,0.73055
"HRV",2011,0.73646
"HRV",2012,0.73725
"HRV",2013,0.79513
"HRV",2014,0.76902
"HRV",2015,0.82378
"HRV",2016,0.84433
"HRV",2017,0.8415
"HRV",2018,0.94312
"HRV",2019,1.07027
"HRV",2020,1.22989
"HRV",2021,1.23124
"HRV",2022,1.40323
"HUN",1996,0.63027
"HUN",1997,0.69895
"HUN",1998,0.65711
"HUN",1999,0.67186
"HUN",2000,0.79096
"HUN",2001,0.9131
"HUN",2002,0.98355
"HUN",2003,0.91883
"HUN",2004,0.8599
"HUN",2005,0.91951
"HUN",2006,0.9774
"HUN",2007,0.95445
"HUN",2008,0.97757
"HUN",2009,1.12802
"HUN",2010,1.12865
"HUN",2011,1.17925
"HUN",2012,1.25423
"HUN",2013,1.3841
"HUN",2014,1.3446
"HUN",2015,1.33959
"HUN",2016,1.17987
"HUN",2017,1.31702
"HUN",2018,1.50775
"HUN",2019,1.47291
"HUN",2020,1.59252
"HUN",2021,1.64379
"HUN",2022,1.39473
"IDN",2000,0.06769
"IDN",2001,0.04756
"IDN",2009,0.08332
"IDN",2013,0.0847
"IDN",2016,0.24535
"IDN",2017,0.23805
"IDN",2018,0.22632
"IDN",2019,0.27129
"IDN",2020,0.28068
"IND",1996,0.63905
"IND",1997,0.68669
"IND",1998,0.70379
"IND",1999,0.72413
"IND",2000,0.75699
"IND",2001,0.73591
"IND",2002,0.72567
"IND",2003,0.71929
"IND",2004,0.7569
"IND",2005,0.82411
"IND",2006,0.80473
"IND",2007,0.80507
"IND",2008,0.85876
"IND",2009,0.83314
"IND",2010,0.78849
"IND",2011,0.75502
"IND",2012,0.74399
"IND",2013,0.70642
"IND",2014,0.70159
"IND",2015,0.6931
"IND",2016,0.66984
"IND",2017,0.66603
"IND",2018,0.66001
"IND",2019,0.65942
"IND",2020,0.64558
"IRL",1996,1.27156
"IRL",1997,1.24271
"IRL",1998,1.20801
"IRL",1999,1.15141
"IRL",2000,1.08383
"IRL",2001,1.05194
"IRL",2002,1.05575
"IRL",2003,1.12435
"IRL",2004,1.17778
"IRL",2005,1.19197
"IRL",2006,1.19887
"IRL",2007,1.23408
"IRL",2008,1.39126
"IRL",2009,1.61371
"IRL",2010,1.59477
"IRL",2011,1.55153
"IRL",2012,1.56028
"IRL",2013,1.56908
"IRL",2014,1.51798
"IRL",2015,1.17974
"IRL",2016,1.17716
"IRL",2017,1.24866
"IRL",2018,1.10698
"IRL",2019,1.16068
"IRL",2020,1.14551
"IRL",2021,1.11065
"IRL",2022,0.96264
"IRN",2001,0.50218
"IRN",2002,0.49558
"IRN",2003,0.59484
"IRN",2004,0.50453
"IRN",2005,0.62284
"IRN",2006,0.55921
"IRN",2008,0.64647
"IRN",2009,0.27258
"IRN",2010,0.26442
"IRN",2012,0.29435
"IRN",2013,0.23601
"IRN",2015,0.39383
"IRN",2017,0.75983
"IRN",2019,0.78829
"IRN",2021,0.72665
"IRQ",2007,0.04554
"IRQ",2008,0.03435
"IRQ",2009,0.04562
"IRQ",2010,0.03684
"IRQ",2011,0.03476
"IRQ",2014,0.03835
"IRQ",2015,0.04017
"IRQ",2016,0.03737
"IRQ",2017,0.04596
"IRQ",2018,0.04279
"IRQ",2019,0.03266
"IRQ",2020,0.04053
"IRQ",2021,0.0407
"ISL",1997,1.79808
"ISL",1998,1.95099
"ISL",1999,2.23506
"ISL",2000,2.57201
"ISL",2001,2.83989
"ISL",2002,2.8212
"ISL",2003,2.7055
"ISL",2005,2.67969
"ISL",2006,2.85266
"ISL",2007,2.53294
"ISL",2008,2.46414
"ISL",2009,2.59713
"ISL",2011,2.40367
"ISL",2013,1.69238
"ISL",2014,1.93616
"ISL",2015,2.18138
"ISL",2016,2.11011
"ISL",2017,2.08365
"ISL",2018,2.00081
"ISL",2019,2.34018
"ISL",2020,2.4864
"ISL",2021,2.77875
"ISL",2022,2.6004
"ISR",1996,2.48851
"ISR",1997,2.70895
"ISR",1998,2.8187
"ISR",1999,3.22512
"ISR",2000,3.82652
"ISR",2001,4.0644
"ISR",2002,4.00064
"ISR",2003,3.76454
"ISR",2004,3.74903
"ISR",2005,3.92282
"ISR",2006,4.01998
"ISR",2007,4.29998
"ISR",2008,4.25512
"ISR",2009,4.04516
"ISR",2010,3.86329
"ISR",2011,3.93521
"ISR",2012,4.08052
"ISR",2013,4.11678
"ISR",2014,4.20531
"ISR",2015,4.29841
"ISR",2016,4.58822
"ISR",2017,4.74306
"ISR",2018,4.91451
"ISR",2019,5.33099
"ISR",2020,5.79681
"ISR",2021,5.78276
"ISR",2022,6.01924
"ITA",1996,0.9459
"ITA",1997,0.98769
"ITA",1998,1.00487
"ITA",1999,0.98065
"ITA",2000,1.00364
"ITA",2001,1.0407
"ITA",2002,1.08124
"ITA",2003,1.05894
"ITA",2004,1.05025
"ITA",2005,1.04435
"ITA",2006,1.08401
"ITA",2007,1.12899
"ITA",2008,1.15972
"ITA",2009,1.21787
"ITA",2010,1.21797
"ITA",2011,1.20155
"ITA",2012,1.26219
"ITA",2013,1.30107
"ITA",2014,1.3384
