"iso3","year","value"
"ABW",2001,28.8601303100586
"ABW",2002,28.5816898345947
"ABW",2003,30.3779106140137
"ABW",2004,30.352689743042
"ABW",2005,36.204231262207
"ABW",2006,34.2268714904785
"ABW",2007,34.8968086242676
"ABW",2008,35.0970611572266
"ABW",2009,34.4308586120605
"ABW",2010,36.0625305175781
"ABW",2011,37.8648109436035
"ABW",2012,38.8641815185547
"ABW",2013,17.1258697509766
"ABW",2014,17.7518997192383
"ABW",2015,16.7312393188477
"ABW",2016,17.1416206359863
"ABW",2024,14.0655418559377
"AFG",1970,0.769559979438782
"AFG",1971,0.928269982337952
"AFG",1972,0.959540009498596
"AFG",1973,1.10443997383118
"AFG",1974,1.03191995620727
"AFG",1975,1.12305998802185
"AFG",1976,1.26918995380402
"AFG",1977,1.40902996063232
"AFG",1978,1.80000996589661
"AFG",1979,1.91846001148224
"AFG",1982,2.01694989204407
"AFG",1986,2.19022011756897
"AFG",1987,1.71459996700287
"AFG",1990,2.21519994735718
"AFG",2003,1.37434995174408
"AFG",2004,1.39064002037048
"AFG",2009,3.93815994262695
"AFG",2011,3.68686008453369
"AFG",2014,8.39764022827148
"AFG",2018,9.99592018127441
"AFG",2020,10.85435962677
"AGO",1988,0.581809997558594
"AGO",1989,0.5659099817276
"AGO",1990,0.594919979572296
"AGO",1991,0.60505998134613
"AGO",1992,0.573329985141754
"AGO",1998,0.613650023937225
"AGO",1999,0.554629981517792
"AGO",2002,0.783640027046204
"AGO",2003,2.87620997428894
"AGO",2004,2.14597010612488
"AGO",2005,2.6385600566864
"AGO",2006,2.55977010726929
"AGO",2011,6.44004138280629
"AGO",2013,9.22339720175662
"AGO",2015,8.78320868033121
"AGO",2016,9.78287696232453
"AGO",2023,10.04935810264
"AGO",2024,9.9549065722902
"ALB",2002,16.3895606994629
"ALB",2003,16.3662395477295
"ALB",2004,19.1295795440674
"ALB",2005,22.389009475708
"ALB",2006,26.2101001739502
"ALB",2007,30.2319297790527
"ALB",2008,31.6839599609375
"ALB",2009,32.9239883422852
"ALB",2010,43.3279304504395
"ALB",2011,49.3997040639925
"ALB",2012,58.6214186004979
"ALB",2013,63.8440585382953
"ALB",2014,65.5507096860696
"ALB",2015,61.9608485481051
"ALB",2016,58.4884791901189
"ALB",2017,58.0177836674929
"ALB",2018,56.0802964109938
"ALB",2019,61.4085141527142
"ALB",2020,61.5853024328899
"ALB",2021,59.9698690125562
"ALB",2022,62.647921513098
"ALB",2023,64.7293520237257
"ALB",2024,81.9986267089844
"AND",2002,7.30906009674072
"AND",2003,8.82606983184814
"AND",2004,8.74042987823486
"AND",2005,8.45697021484375
"AND",2006,9.93558025360107
"AND",2008,11.0230503082275
"AND",2012,12.870249017038
"AND",2013,14.5405405405405
"AND",2014,13.5399673735726
"AND",2015,13.8206896551724
"AND",2016,15.2011095700416
"AND",2017,15.6664896441848
"AND",2018,15.7132150886835
"AND",2019,15.4352596927579
"AND",2020,15.2605749006777
"AND",2021,15.4117647058823
"AND",2022,34.6414389161411
"AND",2023,62.4106937082277
"AND",2024,67.6767676767677
"ARE",2018,53.2113281680102
"ARE",2019,53.8814655213653
"ARE",2020,54.9746998074699
"ARE",2021,56.4520334436146
"ARE",2022,60.4188226013954
"ARE",2023,61.3456114422447
"ARE",2024,63.7384451086316
"ARG",1970,13.2804498672485
"ARG",1971,15.310640335083
"ARG",1972,16.4729194641113
"ARG",1973,19.5783805847168
"ARG",1974,22.702169418335
"ARG",1975,26.914270401001
"ARG",1976,26.9438800811768
"ARG",1977,23.9531192779541
"ARG",1978,21.2025909423828
"ARG",1979,22.0105895996094
"ARG",1980,21.5650291442871
"ARG",1981,22.9634208679199
"ARG",1982,23.6957092285156
"ARG",1983,24.7786998748779
"ARG",1984,28.727560043335
"ARG",1985,35.6665916442871
"ARG",1986,37.8025398254395
"ARG",1987,39.7573585510254
"ARG",1991,38.3296699523926
"ARG",1994,37.3899002075195
"ARG",1998,47.9862289428711
"ARG",1999,49.5107002258301
"ARG",2000,54.0843505859375
"ARG",2001,58.4697608947754
"ARG",2002,61.7228813171387
"ARG",2003,64.0304870605469
"ARG",2004,64.5891418457031
"ARG",2005,63.4893112182617
"ARG",2006,66.9444732666016
"ARG",2007,66.6672210693359
"ARG",2008,68.5610733032227
"ARG",2009,70.6931915283203
"ARG",2010,73.803669361107
"ARG",2011,77.0101185060955
"ARG",2012,78.1465174294761
"ARG",2013,78.5681646081939
"ARG",2014,81.072589697739
"ARG",2015,83.75569332589
"ARG",2016,86.6743832906399
"ARG",2017,89.3297346952415
"ARG",2018,91.0846512732766
"ARG",2019,95.1928240640628
"ARG",2020,99.3697348717996
"ARG",2021,107.219557633976
"ARG",2022,107.103901423423
"ARG",2023,107.822574129434
"ARM",1986,18.5561790466309
"ARM",1988,19.5468807220459
"ARM",1989,20.9915599822998
"ARM",1990,22.0238304138184
"ARM",1991,23.5778503417969
"ARM",1992,22.9340400695801
"ARM",1993,22.5643806457519
"ARM",1994,19.1631298065186
"ARM",1995,19.5058898925781
"ARM",1996,16.6888809204102
"ARM",1997,21.8644905090332
"ARM",1998,31.5830402374268
"ARM",1999,32.2853813171387
"ARM",2000,32.5305213928223
"ARM",2001,31.3409194946289
"ARM",2002,33.9618911743164
"ARM",2003,35.0657081604004
"ARM",2004,35.8360900878906
"ARM",2005,37.7094497680664
"ARM",2006,41.5903587341309
"ARM",2007,44.4558410644531
"ARM",2008,46.5244903564453
"ARM",2009,49.0897102355957
"ARM",2010,50.5839875932926
"ARM",2011,51.2949290708131
"ARM",2012,44.4855719494927
"ARM",2013,44.8347790892711
"ARM",2014,47.7150849538629
"ARM",2015,48.7313687040259
"ARM",2016,54.3432877365993
"ARM",2017,55.5065519523494
"ARM",2018,57.4585357681354
"ARM",2019,53.5944174785534
"ARM",2020,52.3331534448642
"ARM",2021,56.6235144830279
"ARM",2022,57.1818422625098
"ARM",2023,56.2770051010456
"ARM",2024,52.7748065090859
"ASM",1971,0
"ASM",1989,19.6201190948486
"ATG",2009,14.8930101394653
"ATG",2010,16.6952054794521
"ATG",2011,15.1060820367751
"ATG",2012,25.1156271899089
"AUS",2015,119.679389953613
"AUS",2016,119.682777404785
"AUS",2017,109.993309020996
"AUS",2018,103.322090148926
"AUS",2019,109.759559631348
"AUS",2020,110.139221191406
"AUS",2021,112.688293457031
"AUS",2022,106.240760803223
"AUS",2023,104.64835357666
"AUT",2007,63.8021202087402
"AUT",2008,66.1983871459961
"AUT",2009,67.9915771484375
"AUT",2010,75.0402526855469
"AUT",2011,77.2625122070312
"AUT",2012,79.5471267700195
"AUT",2013,80.9616012573242
"AUT",2014,81.0195693969727
"AUT",2015,82.2563095092773
"AUT",2016,82.8496932983398
"AUT",2017,83.8392562866211
"AUT",2018,85.8698883056641
"AUT",2019,86.3234329223633
"AUT",2020,88.7071990966797
"AUT",2021,93.940071105957
"AUT",2022,94.5116882324219
"AUT",2023,91.6818237304688
"AZE",2006,19.7894592285156
"AZE",2007,19.3645992279053
"AZE",2008,19.0478897094727
"AZE",2009,19.057710647583
"AZE",2010,19.2600431394615
"AZE",2011,19.6473062365442
"AZE",2012,20.4384614704139
"AZE",2013,21.4404253568261
"AZE",2014,23.1597349800287
"AZE",2015,25.4831961094662
"AZE",2016,27.2368629930846
"AZE",2017,28.4670565431322
"AZE",2018,28.9724903670069
"AZE",2019,32.9221812477847
"AZE",2020,36.3854742250215
"AZE",2021,39.0095977224788
"AZE",2022,41.0017793895325
"AZE",2023,41.3907560278377
"AZE",2024,41.3413783372226
"BDI",1971,0.153439998626709
"BDI",1972,0.152759999036789
"BDI",1973,0.155389994382858
"BDI",1974,0.226860001683235
"BDI",1975,0.227899998426437
"BDI",1976,0.281199991703033
"BDI",1979,0.447210013866425
"BDI",1980,0.462680011987686
"BDI",1981,0.443080008029938
"BDI",1982,0.490969985723495
"BDI",1984,0.558409988880157
"BDI",1985,0.578610002994537
"BDI",1986,0.639429986476898
"BDI",1987,0.623340010643005
"BDI",1988,0.727800011634827
"BDI",1989,0.726930022239685
"BDI",1990,0.681379973888397
"BDI",1991,0.755699992179871
"BDI",1992,0.786339998245239
"BDI",1993,0.828920006752014
"BDI",1998,0.864509999752045
"BDI",1999,0.916909992694855
"BDI",2000,1.05474996566773
"BDI",2001,1.03059995174408
"BDI",2002,1.60111999511719
"BDI",2004,2.10109996795654
"BDI",2005,2.13503003120422
"BDI",2006,2.16554999351502
"BDI",2007,2.26625990867615
"BDI",2008,2.49793004989624
"BDI",2009,2.6779100894928
"BDI",2010,3.05528938002435
"BDI",2012,2.92052732762984
"BDI",2013,3.70341642841244
"BDI",2014,4.46892058042299
"BDI",2015,5.25856537918645
"BDI",2016,3.97908916361797
"BDI",2017,4.30528005798307
"BDI",2018,4.55281922933846
"BDI",2023,6.02545976638794
"BEL",2000,56.201831817627
"BEL",2001,56.7148895263672
"BEL",2002,58.1100807189941
"BEL",2003,59.6124610900879
"BEL",2004,62.0411491394043
"BEL",2005,62.8203315734863
"BEL",2006,63.3717384338379
"BEL",2007,62.461841583252
"BEL",2008,62.7642097473145
"BEL",2009,64.9798431396484
"BEL",2010,66.8578872680664
"BEL",2011,67.7034072875977
"BEL",2012,69.7490615844727
"BEL",2013,71.7841110229492
"BEL",2014,74.0397262573242
"BEL",2015,76.423942565918
"BEL",2016,77.2435073852539
"BEL",2017,80.7738189697266
"BEL",2018,79.1237487792969
"BEL",2019,79.3044815063477
"BEL",2020,79.4996032714844
"BEL",2021,82.6882019042969
"BEL",2022,83.5736465454102
"BEL",2023,82.1475601196289
"BEN",1971,0.121500000357628
"BEN",1972,0.222859993577004
"BEN",1973,0.408630013465881
"BEN",1974,0.673799991607666
"BEN",1975,0.650449991226196
"BEN",1976,0.702579975128174
"BEN",1977,0.928269982337952
"BEN",1978,1.02020001411438
"BEN",1979,0.900799989700317
"BEN",1980,0.974849998950958
"BEN",1981,1.33398997783661
"BEN",1982,1.582200050354
"BEN",1983,1.70726001262665
"BEN",1984,1.76051998138428
"BEN",1985,1.81951999664307
"BEN",1986,2.18576002120972
"BEN",1987,2.07451009750366
"BEN",1988,2.01651000976562
"BEN",1989,2.15107011795044
"BEN",1990,1.9679399728775
"BEN",1991,2.25591993331909
"BEN",1992,2.13378000259399
"BEN",1993,1.94243001937866
"BEN",1994,1.89841997623444
"BEN",1995,1.97397005558014
"BEN",1996,1.99114000797272
"BEN",1997,2.43330001831055
"BEN",1999,3.09658002853394
"BEN",2000,3.49604988098144
"BEN",2001,4.20038986206055
"BEN",2002,4.92833995819092
"BEN",2003,5.43203020095825
"BEN",2004,5.47938013076782
"BEN",2005,5.41120004653931
"BEN",2006,6.20295000076294
"BEN",2007,7.43086004257202
"BEN",2008,7.34216022491455
"BEN",2009,9.3462495803833
"BEN",2010,12.6081895828247
"BEN",2011,11.8088598251343
"BEN",2012,12.8605403900147
"BEN",2013,14.7752199172974
"BEN",2014,14.6916198730469
"BEN",2015,12.4851799011231
"BEN",2016,11.9529895782471
"BEN",2017,11.337929725647
"BEN",2018,11.5739097595215
"BEN",2019,10.3906803131103
"BEN",2020,10.3808002471924
"BEN",2021,9.82796955108643
"BEN",2022,10.2350101470947
"BFA",1971,0.0391299985349178
"BFA",1972,0.0499299988150597
"BFA",1973,0.0592299997806549
"BFA",1974,0.0918599963188171
"BFA",1975,0.106890000402927
"BFA",1976,0.211730003356934
"BFA",1977,0.189649999141693
"BFA",1978,0.2274100035429
"BFA",1979,0.231639996170998
"BFA",1980,0.213699996471405
"BFA",1981,0.277289986610413
"BFA",1982,0.419779986143112
"BFA",1983,0.488929986953735
"BFA",1984,0.523060023784637
"BFA",1985,0.572809994220734
"BFA",1986,0.591409981250763
"BFA",1987,0.618170022964478
"BFA",1988,0.659489989280701
"BFA",1989,0.737389981746674
"BFA",1990,0.744490027427673
"BFA",1991,0.695360004901886
"BFA",1992,0.928770005702972
"BFA",1993,1.0837299823761
"BFA",1994,1.05731999874115
"BFA",1995,1.1000200510025
"BFA",1996,1.05685997009277
"BFA",1997,0.968949973583221
"BFA",1999,0.983640015125275
"BFA",2001,1.11434996128082
"BFA",2002,1.34107005596161
"BFA",2003,1.50508999824524
"BFA",2005,2.14314007759094
"BFA",2006,2.25787997245789
"BFA",2007,2.40549993515015
"BFA",2008,2.92968010902405
"BFA",2009,3.26682996749878
"BFA",2010,3.34944579587797
"BFA",2011,3.91906920981907
"BFA",2012,4.33792685706514
"BFA",2013,4.57338342077701
"BFA",2014,4.89539917725699
"BFA",2015,4.90356866333498
"BFA",2016,5.40541465878063
"BFA",2017,5.8341880408112
"BFA",2018,6.31826110291158
"BFA",2019,6.90532594926159
"BFA",2020,7.64277062242324
"BFA",2021,9.30513098594236
"BFA",2022,9.67069485831779
"BFA",2023,10.1078755635882
"BFA",2024,10.0419678526515
"BGD",1970,1.99936997890472
"BGD",1972,2.14808988571167
"BGD",1973,2.13984990119934
"BGD",1974,2.67875003814697
"BGD",1976,2.15117001533508
"BGD",1977,2.39165997505188
"BGD",1978,1.97737002372742
"BGD",1979,2.90539002418518
"BGD",1980,2.93219995498657
"BGD",1981,2.92474007606506
"BGD",1982,3.59085988998413
"BGD",1983,4.55327987670898
"BGD",1984,5.03801012039185
"BGD",1985,5.20755004882812
"BGD",1986,5.1406397819519
"BGD",1987,4.47925996780396
"BGD",1988,3.86227011680603
"BGD",1989,3.81795001029968
"BGD",1990,4.3600001335144
"BGD",1999,5.28646993637085
"BGD",2000,5.25165987014771
"BGD",2001,6.17244005203247
"BGD",2002,5.91559982299805
"BGD",2003,5.99128007888794
"BGD",2004,5.55667018890381
"BGD",2005,6.13484001159668
"BGD",2006,7.07040023803711
"BGD",2007,7.66305017471313
"BGD",2008,8.62265968322754
"BGD",2009,10.4939298629761
"BGD",2011,13.2663245348367
"BGD",2012,13.4211598649529
"BGD",2013,13.4900578063704
"BGD",2014,13.5777392703559
"BGD",2015,15.5739926180902
"BGD",2016,17.3985207411042
"BGD",2017,18.5175604399834
"BGD",2018,19.5710492453779
"BGD",2019,22.7094642473405
"BGD",2020,22.6923019564501
"BGD",2021,23.9006822335243
"BGD",2022,23.5005059888653
"BGD",2023,24.2003442708621
"BGD",2024,23.7295608009814
"BGR",2000,42.3398284912109
"BGR",2001,41.0407791137695
"BGR",2002,41.4290084838867
"BGR",2003,42.8536109924316
"BGR",2004,43.6935691833496
"BGR",2005,46.225269317627
"BGR",2006,47.7948303222656
"BGR",2007,51.2403411865234
"BGR",2008,52.6504096984863
"BGR",2009,55.0083694458008
"BGR",2010,58.354850769043
"BGR",2011,59.8246803283691
"BGR",2012,62.1616516113281
"BGR",2013,68.2013397216797
"BGR",2014,72.981559753418
"BGR",2015,78.2999572753906
"BGR",2016,80.6399612426758
"BGR",2017,81.2245864868164
"BGR",2018,83.134880065918
"BGR",2019,84.7503128051758
"BGR",2020,85.5331115722656
"BGR",2021,85.3017501831055
"BGR",2022,84.1293563842773
"BGR",2023,79.8532333374023
"BHR",1971,1.39269995689392
"BHR",1972,1.33492994308472
"BHR",1973,1.32795000076294
"BHR",1974,2.06624007225037
"BHR",1975,2.06067991256714
"BHR",1976,2.01219010353088
"BHR",1977,3.31736993789673
"BHR",1978,3.13807988166809
"BHR",1979,2.71871995925903
"BHR",1980,3.25013995170593
"BHR",1981,4.71670007705688
"BHR",1982,5.67314004898071
"BHR",1985,9.24752998352051
"BHR",1986,8.91714000701904
"BHR",1987,7.04086017608643
"BHR",1988,10.3946304321289
"BHR",1991,16.2764205932617
"BHR",1992,17.6800899505615
"BHR",1993,18.3249492645264
"BHR",1994,16.9074897766113
"BHR",1995,15.6648597717285
"BHR",1996,15.3127403259277
"BHR",1999,19.2530899047852
"BHR",2003,25.1201400756836
"BHR",2005,19.0136394500732
"BHR",2006,17.5358505249023
"BHR",2011,46.3075025646345
"BHR",2012,47.6811679519633
"BHR",2013,44.1274788546413
"BHR",2014,44.7866602427761
"BHR",2015,45.6439860607554
"BHR",2016,46.7631772606016
"BHR",2017,48.7280981931009
"BHR",2018,50.2628341348842
"BHR",2019,52.9045782700327
"BHR",2020,54.4077922369055
"BHR",2021,47.5015525503536
"BHR",2022,50.3073760962771
"BHR",2023,57.0562240948353
"BHR",2024,58.3677241853667
"BHS",1977,28.8466396331787
"BHS",1978,26.982120513916
"BHS",1979,25.906759262085
"BHS",1980,19.3137397766113
"BHS",1981,17.0990505218506
"BHS",1982,15.8115196228027
"BHS",1983,11.8627195358276
"BHS",1984,13.4133701324463
"BHS",1985,14.3001403808594
"BHS",1986,16.0247592926025
"BHS",1987,17.2592391967773
"BHS",1988,18.4946308135986
"BHS",1995,14.8425798416138
"BIH",2000,15.3945398330688
"BIH",2001,16.782470703125
"BIH",2002,17.0357398986816
"BIH",2003,18.8590297698975
"BIH",2004,21.1273002624512
"BIH",2005,24.1594295501709
"BIH",2006,27.0378398895264
"BIH",2007,30.7171401977539
"BIH",2008,34.473949432373
"BIH",2009,36.9575691223145
"BIH",2010,38.5334587097168
"BIH",2011,41.9769592285156
"BIH",2012,44.7015495300293
"BIH",2013,51.3600883483887
"BIH",2014,54.1655807495117
"BIH",2015,55.5336608886719
"BIH",2016,56.9546089172363
"BIH",2017,54.528678894043
"BIH",2018,49.7987518310547
"BIH",2019,46.6677894592285
"BIH",2020,43.8039207458496
"BIH",2021,45.0589485168457
"BIH",2022,45.6063499450684
"BIH",2023,45.5027618408203
"BLR",1971,38.1856689453125
"BLR",1976,36.5447311401367
"BLR",1980,37.8886413574219
"BLR",1981,39.1479187011719
"BLR",1982,39.6135101318359
"BLR",1983,41.5657081604004
"BLR",1984,43.1753311157227
"BLR",1985,45.119930267334
"BLR",1986,46.2769012451172
"BLR",1987,47.3251914978027
"BLR",1988,47.8894996643066
"BLR",1989,48.534610748291
"BLR",1990,48.9211387634277
"BLR",1991,47.9793395996094
"BLR",1992,44.3892517089844
"BLR",1993,43.4634819030762
"BLR",1994,41.3819999694824
"BLR",1995,40.5794792175293
"BLR",1996,44.467098236084
"BLR",1997,44.790599822998
"BLR",1998,48.6389083862305
"BLR",1999,51.9174118041992
"BLR",2000,54.5108413696289
"BLR",2001,56.5885696411133
"BLR",2002,58.9719886779785
"BLR",2003,61.6584510803223
"BLR",2004,62.9585113525391
"BLR",2005,65.4601211547852
"BLR",2006,68.3140869140625
"BLR",2007,71.1050872802734
"BLR",2008,71.3163528442383
"BLR",2009,75.3678512573242
"BLR",2010,80.1169697729485
"BLR",2011,87.3373753061346
"BLR",2012,93.4729592664074
"BLR",2013,95.4975003100193
"BLR",2014,94.316359554493
"BLR",2015,93.7888271999214
"BLR",2016,91.5206757734477
"BLR",2017,89.4706479354735
"BLR",2018,84.7097808751504
"BLR",2019,81.2921953254514
"BLR",2020,79.900160036935
"BLR",2021,78.6027133367864
"BLR",2022,77.0977334087936
"BLR",2023,72.8250212584046
"BLR",2024,70.1107509145358
"BLZ",1971,1.07938003540039
